parts_line_id,service_job_id,part_id,quantity,sale_date,dealer_id,region_id,revenue_inr,cost_inr,is_emergency_order
PL00000318,SJ0000141,P0191,1,2023-04-29,D012,R06,12811.77,9396.23,1
PL00000319,SJ0000141,P0155,1,2023-04-29,D012,R06,1396.53,866.67,0
PL00000320,SJ0000141,P0129,1,2023-04-29,D012,R06,19835.6,12771.76,0
PL00000321,SJ0000142,P0004,2,2023-04-29,D031,R04,2408.76,1780.58,0
PL00000322,SJ0000143,P0130,1,2023-04-29,D024,R02,70841.75,48900.35,0
PL00000323,SJ0000143,P0105,1,2023-04-29,D024,R02,1106.11,746.01,0
PL00000324,SJ0000143,P0033,1,2023-04-29,D024,R02,71060.91,55198.62,0
PL00000325,SJ0000143,P0033,1,2023-04-29,D024,R02,71060.91,55198.62,0
PL00000326,SJ0000143,P0026,1,2023-04-29,D024,R02,2035.71,1416.95,0
PL00000327,SJ0000144,P0060,1,2023-04-29,D013,R05,1181.65,923.41,0
PL00000328,SJ0000144,P0076,3,2023-04-29,D013,R05,12201.81,7592.49,0
PL00000329,SJ0000144,P0198,1,2023-04-29,D013,R05,38864.34,30956.96,0
PL00000330,SJ0000145,P0184,2,2023-04-30,D013,R05,3108.26,2407.62,0
PL00000331,SJ0000145,P0105,2,2023-04-30,D013,R05,2212.22,1492.02,0
PL00000332,SJ0000145,P0143,1,2023-04-30,D013,R05,617.83,448.91,0
PL00000333,SJ0000146,P0160,1,2023-04-30,D034,R06,1413.17,858.11,0
PL00000334,SJ0000148,P0163,2,2023-05-01,D006,R01,4192.46,3040.02,0
PL00000335,SJ0000149,P0170,1,2023-05-01,D023,R02,4143.26,2498.56,0
PL00000336,SJ0000149,P0173,2,2023-05-01,D023,R02,3701.24,2260.22,0
PL00000337,SJ0000150,P0022,2,2023-05-02,D026,R05,2842.64,1989.34,0
PL00000338,SJ0000150,P0152,1,2023-05-02,D026,R05,1045.55,633.9,0
PL00000339,SJ0000151,P0116,1,2023-05-02,D017,R02,4171.65,2499.21,0
PL00000340,SJ0000151,P0071,1,2023-05-02,D017,R02,1520.22,991.6,0
PL00000341,SJ0000151,P0083,1,2023-05-02,D017,R02,2936.63,2287.93,0
PL00000342,SJ0000152,P0107,1,2023-05-02,D035,R06,2574.67,1949.99,0
PL00000343,SJ0000152,P0143,1,2023-05-02,D035,R06,617.83,448.91,0
PL00000344,SJ0000152,P0080,1,2023-05-02,D035,R06,3661.77,2542.72,0
PL00000345,SJ0000153,P0068,1,2023-05-02,D005,R01,1259.73,847.55,0
PL00000346,SJ0000153,P0038,1,2023-05-02,D005,R01,2605.86,1893.51,0
PL00000347,SJ0000154,P0087,1,2023-05-02,D024,R02,3249.91,2071.45,0
PL00000348,SJ0000154,P0087,1,2023-05-02,D024,R02,3249.91,2071.45,0
PL00000349,SJ0000155,P0153,1,2023-05-02,D019,R03,1528.29,1009.68,0
PL00000350,SJ0000155,P0075,2,2023-05-02,D019,R03,8632.14,6331.72,0
PL00000351,SJ0000156,P0125,1,2023-05-03,D017,R02,1108.48,720.58,0
PL00000352,SJ0000156,P0125,1,2023-05-03,D017,R02,1108.48,720.58,0
PL00000353,SJ0000157,P0107,1,2023-05-03,D030,R01,2574.67,1949.99,0
PL00000354,SJ0000157,P0176,1,2023-05-03,D030,R01,3926.47,2365.41,0
PL00000355,SJ0000157,P0100,1,2023-05-03,D030,R01,1431.0,900.65,0
PL00000356,SJ0000158,P0080,4,2023-05-04,D022,R01,14647.08,10170.88,0
PL00000357,SJ0000158,P0107,1,2023-05-04,D022,R01,2574.67,1949.99,0
PL00000358,SJ0000158,P0107,3,2023-05-04,D022,R01,7724.01,5849.97,0
PL00000359,SJ0000159,P0013,3,2023-05-05,D028,R03,15804.3,9812.64,0
PL00000360,SJ0000159,P0156,4,2023-05-05,D028,R03,8463.84,6545.56,0
PL00000361,SJ0000160,P0059,2,2023-05-05,D028,R03,1550.72,997.38,0
PL00000362,SJ0000160,P0032,1,2023-05-05,D028,R03,2060.44,1219.75,0
PL00000363,SJ0000161,P0038,1,2023-05-06,D029,R04,2605.86,1893.51,0
PL00000364,SJ0000162,P0055,1,2023-05-06,D038,R01,2217.95,1635.41,0
PL00000365,SJ0000163,P0089,1,2023-05-07,D002,R06,70518.31,48150.51,0
PL00000366,SJ0000163,P0043,1,2023-05-07,D002,R06,1219.72,783.55,0
PL00000367,SJ0000164,P0017,1,2023-05-07,D002,R06,1143.47,711.35,0
PL00000368,SJ0000164,P0190,2,2023-05-07,D002,R06,13098.62,8723.82,0
PL00000369,SJ0000164,P0078,1,2023-05-07,D002,R06,2403.55,1850.9,0
PL00000370,SJ0000165,P0030,1,2023-05-08,D025,R03,942.57,726.46,0
PL00000371,SJ0000165,P0180,1,2023-05-08,D025,R03,767.96,475.8,0
PL00000372,SJ0000165,P0056,1,2023-05-08,D025,R03,1190.03,712.06,0
PL00000373,SJ0000166,P0104,1,2023-05-08,D010,R04,17187.42,13123.46,0
PL00000374,SJ0000166,P0045,1,2023-05-08,D010,R04,8592.53,6588.75,0
PL00000375,SJ0000166,P0094,1,2023-05-08,D010,R04,19182.04,11580.6,0
PL00000376,SJ0000167,P0075,1,2023-05-08,D023,R02,4316.07,3165.86,0
PL00000377,SJ0000167,P0083,1,2023-05-08,D023,R02,2936.63,2287.93,0
PL00000378,SJ0000168,P0023,3,2023-05-08,D021,R04,7781.94,5307.21,0
PL00000379,SJ0000168,P0022,1,2023-05-08,D021,R04,1421.32,994.67,0
PL00000380,SJ0000168,P0126,1,2023-05-08,D021,R04,650.15,484.07,1
PL00000381,SJ0000169,P0131,1,2023-05-08,D009,R04,917.83,546.14,0
PL00000382,SJ0000170,P0017,1,2023-05-08,D008,R05,1143.47,711.35,0
PL00000383,SJ0000170,P0159,1,2023-05-08,D008,R05,3826.77,2884.34,0
PL00000384,SJ0000170,P0010,1,2023-05-08,D008,R05,1639.38,1214.76,0
PL00000385,SJ0000171,P0001,1,2023-05-09,D037,R02,3320.07,2128.62,0
PL00000386,SJ0000171,P0080,1,2023-05-09,D037,R02,3661.77,2542.72,0
PL00000387,SJ0000171,P0080,1,2023-05-09,D037,R02,3661.77,2542.72,0
PL00000388,SJ0000171,P0080,2,2023-05-09,D037,R02,7323.54,5085.44,0
PL00000389,SJ0000172,P0013,1,2023-05-09,D017,R02,5268.1,3270.88,0
PL00000390,SJ0000172,P0087,2,2023-05-09,D017,R02,6499.82,4142.9,0
PL00000391,SJ0000172,P0032,1,2023-05-09,D017,R02,2060.44,1219.75,0
PL00000392,SJ0000173,P0084,1,2023-05-10,D011,R01,21091.74,13503.51,0
PL00000393,SJ0000174,P0153,2,2023-05-10,D001,R02,3056.58,2019.36,0
PL00000394,SJ0000174,P0134,1,2023-05-10,D001,R02,16000.96,10781.73,0
PL00000395,SJ0000175,P0125,1,2023-05-11,D031,R04,1108.48,720.58,0
PL00000396,SJ0000175,P0153,2,2023-05-11,D031,R04,3056.58,2019.36,0
PL00000397,SJ0000175,P0083,1,2023-05-11,D031,R04,2936.63,2287.93,0
PL00000398,SJ0000176,P0065,1,2023-05-11,D040,R03,600.22,434.06,0
PL00000399,SJ0000176,P0188,1,2023-05-11,D040,R03,26156.17,15888.92,0
PL00000400,SJ0000176,P0188,1,2023-05-11,D040,R03,26156.17,15888.92,0
PL00000401,SJ0000177,P0071,1,2023-05-11,D013,R05,1520.22,991.6,0
PL00000402,SJ0000177,P0173,1,2023-05-11,D013,R05,1850.62,1130.11,0
PL00000403,SJ0000178,P0168,2,2023-05-12,D005,R01,10098.44,6338.22,1
PL00000404,SJ0000179,P0011,1,2023-05-12,D008,R05,1492.59,1020.27,0
PL00000405,SJ0000179,P0141,1,2023-05-12,D008,R05,16149.01,11054.2,0
PL00000406,SJ0000180,P0065,1,2023-05-12,D024,R02,600.22,434.06,0
PL00000407,SJ0000181,P0061,1,2023-05-13,D034,R06,18150.04,10857.71,0
PL00000408,SJ0000182,P0167,1,2023-05-13,D008,R05,1089.7,747.09,0
PL00000409,SJ0000182,P0068,1,2023-05-13,D008,R05,1259.73,847.55,0
PL00000410,SJ0000182,P0097,1,2023-05-13,D008,R05,3981.41,2379.18,0
PL00000411,SJ0000183,P0083,1,2023-05-13,D001,R02,2936.63,2287.93,0
PL00000412,SJ0000183,P0058,2,2023-05-13,D001,R02,3971.58,2956.64,0
PL00000413,SJ0000184,P0125,1,2023-05-13,D035,R06,1108.48,720.58,0
PL00000414,SJ0000184,P0021,2,2023-05-13,D035,R06,8108.54,4820.42,0
PL00000415,SJ0000185,P0099,1,2023-05-13,D017,R02,1122.86,843.68,0
PL00000416,SJ0000185,P0103,1,2023-05-13,D017,R02,3385.07,2658.59,0
PL00000417,SJ0000186,P0103,1,2023-05-13,D034,R06,3385.07,2658.59,0
PL00000418,SJ0000186,P0103,1,2023-05-13,D034,R06,3385.07,2658.59,0
PL00000419,SJ0000186,P0155,1,2023-05-13,D034,R06,1396.53,866.67,0
PL00000420,SJ0000187,P0080,1,2023-05-13,D038,R01,3661.77,2542.72,0
PL00000421,SJ0000189,P0080,3,2023-05-13,D017,R02,10985.31,7628.16,0
PL00000422,SJ0000189,P0147,1,2023-05-13,D017,R02,1509.1,1038.22,0
PL00000423,SJ0000190,P0118,2,2023-05-14,D004,R04,7213.32,5076.28,0
PL00000424,SJ0000190,P0153,1,2023-05-14,D004,R04,1528.29,1009.68,0
PL00000425,SJ0000190,P0162,1,2023-05-14,D004,R04,1066.04,776.16,0
PL00000426,SJ0000191,P0173,1,2023-05-14,D004,R04,1850.62,1130.11,0
PL00000427,SJ0000192,P0050,2,2023-05-14,D023,R02,5174.14,3228.82,0
PL00000428,SJ0000192,P0125,1,2023-05-14,D023,R02,1108.48,720.58,0
PL00000429,SJ0000193,P0112,1,2023-05-16,D002,R06,58795.08,39964.53,0
PL00000430,SJ0000193,P0078,1,2023-05-16,D002,R06,2403.55,1850.9,0
PL00000431,SJ0000193,P0154,1,2023-05-16,D002,R06,87590.87,56633.74,0
PL00000432,SJ0000193,P0128,1,2023-05-16,D002,R06,4728.11,2889.33,0
PL00000433,SJ0000194,P0143,1,2023-05-16,D013,R05,617.83,448.91,0
PL00000434,SJ0000194,P0168,1,2023-05-16,D013,R05,5049.22,3169.11,0
PL00000435,SJ0000195,P0080,1,2023-05-17,D001,R02,3661.77,2542.72,0
PL00000436,SJ0000196,P0141,1,2023-05-17,D014,R02,16149.01,11054.2,0
PL00000437,SJ0000196,P0104,1,2023-05-17,D014,R02,17187.42,13123.46,0
PL00000438,SJ0000196,P0073,1,2023-05-17,D014,R02,1101.26,786.71,0
PL00000439,SJ0000197,P0036,1,2023-05-18,D010,R04,12074.9,8199.31,0
PL00000440,SJ0000197,P0030,1,2023-05-18,D010,R04,942.57,726.46,0
PL00000441,SJ0000197,P0135,2,2023-05-18,D010,R04,1901.9,1312.0,0
PL00000442,SJ0000198,P0061,1,2023-05-18,D015,R02,18150.04,10857.71,0
PL00000443,SJ0000199,P0021,1,2023-05-18,D021,R04,4054.27,2410.21,0
PL00000444,SJ0000199,P0166,1,2023-05-18,D021,R04,3897.82,2442.57,0
PL00000445,SJ0000199,P0021,1,2023-05-18,D021,R04,4054.27,2410.21,0
PL00000446,SJ0000199,P0021,4,2023-05-18,D021,R04,16217.08,9640.84,0
PL00000447,SJ0000199,P0166,1,2023-05-18,D021,R04,3897.82,2442.57,0
PL00000448,SJ0000200,P0071,1,2023-05-19,D013,R05,1520.22,991.6,0
PL00000449,SJ0000201,P0105,1,2023-05-19,D026,R05,1106.11,746.01,0
PL00000450,SJ0000201,P0109,1,2023-05-19,D026,R05,12895.31,9718.8,1
PL00000451,SJ0000201,P0085,1,2023-05-19,D026,R05,31483.94,20605.18,0
PL00000452,SJ0000201,P0080,1,2023-05-19,D026,R05,3661.77,2542.72,0
PL00000453,SJ0000202,P0185,2,2023-05-20,D021,R04,5169.92,3862.1,0
PL00000454,SJ0000202,P0055,1,2023-05-20,D021,R04,2217.95,1635.41,0
PL00000455,SJ0000202,P0185,1,2023-05-20,D021,R04,2584.96,1931.05,0
PL00000456,SJ0000203,P0044,1,2023-05-20,D016,R02,4049.03,2404.81,0
PL00000457,SJ0000203,P0103,2,2023-05-20,D016,R02,6770.14,5317.18,0
PL00000458,SJ0000204,P0033,1,2023-05-21,D034,R06,71060.91,55198.62,0
PL00000459,SJ0000204,P0041,1,2023-05-21,D034,R06,67102.43,48713.78,0
PL00000460,SJ0000204,P0080,1,2023-05-21,D034,R06,3661.77,2542.72,0
PL00000461,SJ0000204,P0130,1,2023-05-21,D034,R06,70841.75,48900.35,0
PL00000462,SJ0000205,P0153,1,2023-05-21,D005,R01,1528.29,1009.68,0
PL00000463,SJ0000206,P0083,3,2023-05-21,D030,R01,8809.89,6863.79,0
PL00000464,SJ0000207,P0127,1,2023-05-21,D007,R01,12064.23,9065.08,0
PL00000465,SJ0000208,P0026,3,2023-05-21,D022,R01,6107.13,4250.85,0
PL00000466,SJ0000208,P0026,1,2023-05-21,D022,R01,2035.71,1416.95,0
PL00000467,SJ0000209,P0100,1,2023-05-21,D031,R04,1431.0,900.65,0
PL00000468,SJ0000209,P0080,2,2023-05-21,D031,R04,7323.54,5085.44,0
PL00000469,SJ0000209,P0100,1,2023-05-21,D031,R04,1431.0,900.65,0
PL00000470,SJ0000210,P0052,1,2023-05-22,D024,R02,3418.39,2193.39,0
PL00000471,SJ0000210,P0052,2,2023-05-22,D024,R02,6836.78,4386.78,0
PL00000472,SJ0000211,P0097,2,2023-05-22,D022,R01,7962.82,4758.36,0
PL00000473,SJ0000211,P0073,1,2023-05-22,D022,R01,1101.26,786.71,0
PL00000474,SJ0000212,P0105,1,2023-05-22,D019,R03,1106.11,746.01,0
PL00000475,SJ0000212,P0107,1,2023-05-22,D019,R03,2574.67,1949.99,0
PL00000476,SJ0000212,P0001,3,2023-05-22,D019,R03,9960.21,6385.86,0
PL00000477,SJ0000213,P0023,1,2023-05-23,D028,R03,2593.98,1769.07,0
PL00000478,SJ0000214,P0196,1,2023-05-23,D034,R06,587.41,455.66,0
PL00000479,SJ0000214,P0044,2,2023-05-23,D034,R06,8098.06,4809.62,0
PL00000480,SJ0000214,P0196,1,2023-05-23,D034,R06,587.41,455.66,0
PL00000481,SJ0000215,P0071,1,2023-05-23,D021,R04,1520.22,991.6,0
PL00000482,SJ0000216,P0011,1,2023-05-24,D023,R02,1492.59,1020.27,0
PL00000483,SJ0000216,P0172,1,2023-05-24,D023,R02,4142.58,2681.41,0
PL00000484,SJ0000216,P0186,3,2023-05-24,D023,R02,7306.17,4829.76,0
PL00000485,SJ0000217,P0047,1,2023-05-25,D022,R01,70458.36,50528.76,0
PL00000486,SJ0000217,P0068,1,2023-05-25,D022,R01,1259.73,847.55,0
PL00000487,SJ0000217,P0073,2,2023-05-25,D022,R01,2202.52,1573.42,0
PL00000488,SJ0000217,P0049,1,2023-05-25,D022,R01,60940.92,38805.9,0
PL00000489,SJ0000218,P0021,4,2023-05-25,D010,R04,16217.08,9640.84,0
PL00000490,SJ0000218,P0050,3,2023-05-25,D010,R04,7761.21,4843.23,0
PL00000491,SJ0000219,P0100,1,2023-05-25,D034,R06,1431.0,900.65,0
PL00000492,SJ0000220,P0156,1,2023-05-25,D012,R06,2115.96,1636.39,0
PL00000493,SJ0000220,P0146,1,2023-05-25,D012,R06,785.9,576.39,0
PL00000494,SJ0000221,P0176,1,2023-05-25,D024,R02,3926.47,2365.41,0
PL00000495,SJ0000221,P0143,2,2023-05-25,D024,R02,1235.66,897.82,0
PL00000496,SJ0000221,P0001,2,2023-05-25,D024,R02,6640.14,4257.24,0
PL00000497,SJ0000222,P0153,2,2023-05-25,D005,R01,3056.58,2019.36,0
PL00000498,SJ0000223,P0171,2,2023-05-26,D020,R02,2558.3,1718.9,0
PL00000499,SJ0000223,P0171,2,2023-05-26,D020,R02,2558.3,1718.9,0
PL00000500,SJ0000223,P0107,1,2023-05-26,D020,R02,2574.67,1949.99,0
PL00000501,SJ0000224,P0131,2,2023-05-26,D009,R04,1835.66,1092.28,0
PL00000502,SJ0000224,P0060,1,2023-05-26,D009,R04,1181.65,923.41,0
PL00000503,SJ0000225,P0147,1,2023-05-26,D012,R06,1509.1,1038.22,0
PL00000504,SJ0000225,P0171,1,2023-05-26,D012,R06,1279.15,859.45,0
PL00000505,SJ0000225,P0105,1,2023-05-26,D012,R06,1106.11,746.01,0
PL00000506,SJ0000226,P0128,1,2023-05-27,D025,R03,4728.11,2889.33,0
PL00000507,SJ0000226,P0072,1,2023-05-27,D025,R03,1390.79,894.51,0
PL00000508,SJ0000227,P0146,1,2023-05-27,D034,R06,785.9,576.39,0
PL00000509,SJ0000227,P0087,2,2023-05-27,D034,R06,6499.82,4142.9,0
PL00000510,SJ0000228,P0058,1,2023-05-28,D036,R05,1985.79,1478.32,1
PL00000511,SJ0000229,P0071,1,2023-05-28,D008,R05,1520.22,991.6,0
PL00000512,SJ0000229,P0050,2,2023-05-28,D008,R05,5174.14,3228.82,0
PL00000513,SJ0000231,P0052,1,2023-05-28,D021,R04,3418.39,2193.39,0
PL00000514,SJ0000231,P0145,1,2023-05-28,D021,R04,79880.79,50857.76,0
PL00000515,SJ0000232,P0147,1,2023-05-28,D012,R06,1509.1,1038.22,0
PL00000516,SJ0000232,P0147,1,2023-05-28,D012,R06,1509.1,1038.22,0
PL00000517,SJ0000233,P0147,2,2023-05-29,D034,R06,3018.2,2076.44,0
PL00000518,SJ0000233,P0171,2,2023-05-29,D034,R06,2558.3,1718.9,1
PL00000519,SJ0000234,P0118,2,2023-05-29,D019,R03,7213.32,5076.28,0
PL00000520,SJ0000234,P0058,1,2023-05-29,D019,R03,1985.79,1478.32,0
PL00000521,SJ0000235,P0155,1,2023-05-30,D031,R04,1396.53,866.67,0
PL00000522,SJ0000235,P0065,1,2023-05-30,D031,R04,600.22,434.06,0
PL00000523,SJ0000235,P0146,1,2023-05-30,D031,R04,785.9,576.39,0
PL00000524,SJ0000236,P0173,1,2023-05-30,D012,R06,1850.62,1130.11,0
PL00000525,SJ0000236,P0162,1,2023-05-30,D012,R06,1066.04,776.16,0
PL00000526,SJ0000237,P0131,1,2023-05-30,D030,R01,917.83,546.14,0
PL00000527,SJ0000237,P0152,1,2023-05-30,D030,R01,1045.55,633.9,0
PL00000528,SJ0000237,P0060,1,2023-05-30,D030,R01,1181.65,923.41,0
PL00000529,SJ0000238,P0013,1,2023-05-30,D023,R02,5268.1,3270.88,0
PL00000530,SJ0000238,P0013,1,2023-05-30,D023,R02,5268.1,3270.88,0
PL00000531,SJ0000239,P0116,1,2023-05-31,D018,R03,4171.65,2499.21,0
PL00000532,SJ0000239,P0050,1,2023-05-31,D018,R03,2587.07,1614.41,0
PL00000533,SJ0000240,P0105,1,2023-05-31,D011,R01,1106.11,746.01,0
PL00000534,SJ0000240,P0092,1,2023-05-31,D011,R01,13592.39,8694.68,0
PL00000535,SJ0000241,P0059,1,2023-05-31,D023,R02,775.36,498.69,0
PL00000536,SJ0000241,P0178,1,2023-05-31,D023,R02,45625.2,27853.35,1
PL00000537,SJ0000242,P0100,1,2023-05-31,D038,R01,1431.0,900.65,0
PL00000538,SJ0000243,P0191,1,2023-05-31,D040,R03,12811.77,9396.23,1
PL00000539,SJ0000243,P0059,1,2023-05-31,D040,R03,775.36,498.69,0
PL00000540,SJ0000244,P0162,1,2023-05-31,D038,R01,1066.04,776.16,0
PL00000541,SJ0000245,P0049,1,2023-06-01,D029,R04,60940.92,38805.9,0
PL00000542,SJ0000245,P0049,1,2023-06-01,D029,R04,60940.92,38805.9,1
PL00000543,SJ0000245,P0167,1,2023-06-01,D029,R04,1089.7,747.09,0
PL00000544,SJ0000245,P0049,1,2023-06-01,D029,R04,60940.92,38805.9,0
PL00000545,SJ0000246,P0160,1,2023-06-01,D019,R03,1413.17,858.11,0
PL00000546,SJ0000247,P0032,1,2023-06-01,D034,R06,2060.44,1219.75,0
PL00000547,SJ0000248,P0073,2,2023-06-01,D023,R02,2202.52,1573.42,0
PL00000548,SJ0000248,P0068,1,2023-06-01,D023,R02,1259.73,847.55,0
PL00000549,SJ0000248,P0046,3,2023-06-01,D023,R02,13206.0,9311.34,1
PL00000550,SJ0000248,P0194,1,2023-06-01,D023,R02,25400.56,19320.05,0
PL00000551,SJ0000249,P0147,1,2023-06-01,D023,R02,1509.1,1038.22,0
PL00000552,SJ0000249,P0001,3,2023-06-01,D023,R02,9960.21,6385.86,0
PL00000553,SJ0000249,P0001,1,2023-06-01,D023,R02,3320.07,2128.62,0
PL00000554,SJ0000250,P0033,1,2023-06-01,D022,R01,71060.91,55198.62,1
PL00000555,SJ0000250,P0026,1,2023-06-01,D022,R01,2035.71,1416.95,0
PL00000556,SJ0000251,P0144,2,2023-06-02,D021,R04,8233.58,5968.22,0
PL00000557,SJ0000252,P0144,2,2023-06-02,D040,R03,8233.58,5968.22,0
PL00000558,SJ0000252,P0055,2,2023-06-02,D040,R03,4435.9,3270.82,0
PL00000559,SJ0000252,P0052,3,2023-06-02,D040,R03,10255.17,6580.17,0
PL00000560,SJ0000254,P0060,2,2023-06-02,D002,R06,2363.3,1846.82,0
PL00000561,SJ0000254,P0144,2,2023-06-02,D002,R06,8233.58,5968.22,0
PL00000562,SJ0000254,P0022,1,2023-06-02,D002,R06,1421.32,994.67,0
PL00000563,SJ0000255,P0153,1,2023-06-02,D025,R03,1528.29,1009.68,0
PL00000564,SJ0000255,P0170,1,2023-06-02,D025,R03,4143.26,2498.56,0
PL00000565,SJ0000256,P0173,1,2023-06-02,D035,R06,1850.62,1130.11,0
PL00000566,SJ0000256,P0153,1,2023-06-02,D035,R06,1528.29,1009.68,0
PL00000567,SJ0000257,P0091,3,2023-06-03,D036,R05,13470.0,8233.53,1
PL00000568,SJ0000257,P0072,1,2023-06-03,D036,R05,1390.79,894.51,0
PL00000569,SJ0000258,P0011,1,2023-06-03,D019,R03,1492.59,1020.27,0
PL00000570,SJ0000258,P0049,1,2023-06-03,D019,R03,60940.92,38805.9,0
PL00000571,SJ0000258,P0049,1,2023-06-03,D019,R03,60940.92,38805.9,0
PL00000572,SJ0000259,P0103,1,2023-06-03,D029,R04,3385.07,2658.59,0
PL00000573,SJ0000260,P0011,1,2023-06-04,D031,R04,1492.59,1020.27,0
PL00000574,SJ0000261,P0068,1,2023-06-04,D012,R06,1259.73,847.55,0
PL00000575,SJ0000261,P0186,1,2023-06-04,D012,R06,2435.39,1609.92,0
PL00000576,SJ0000261,P0114,1,2023-06-04,D012,R06,4816.13,3073.77,0
PL00000577,SJ0000262,P0050,2,2023-06-05,D022,R01,5174.14,3228.82,0
PL00000578,SJ0000262,P0021,1,2023-06-05,D022,R01,4054.27,2410.21,0
PL00000579,SJ0000262,P0058,2,2023-06-05,D022,R01,3971.58,2956.64,0
PL00000580,SJ0000263,P0171,2,2023-06-05,D010,R04,2558.3,1718.9,0
PL00000581,SJ0000263,P0085,1,2023-06-05,D010,R04,31483.94,20605.18,0
PL00000582,SJ0000263,P0108,1,2023-06-05,D010,R04,14017.14,8845.88,0
PL00000583,SJ0000264,P0028,1,2023-06-06,D004,R04,4373.82,2890.18,0
PL00000584,SJ0000264,P0017,1,2023-06-06,D004,R04,1143.47,711.35,0
PL00000585,SJ0000265,P0010,1,2023-06-07,D025,R03,1639.38,1214.76,0
PL00000586,SJ0000265,P0017,1,2023-06-07,D025,R03,1143.47,711.35,0
PL00000587,SJ0000265,P0189,1,2023-06-07,D025,R03,515.39,407.09,0
PL00000588,SJ0000266,P0080,1,2023-06-08,D003,R05,3661.77,2542.72,0
PL00000589,SJ0000267,P0004,1,2023-06-09,D021,R04,1204.38,890.29,0
PL00000590,SJ0000268,P0167,1,2023-06-09,D009,R04,1089.7,747.09,0
PL00000591,SJ0000268,P0194,1,2023-06-09,D009,R04,25400.56,19320.05,0
PL00000592,SJ0000268,P0057,1,2023-06-09,D009,R04,12918.18,7862.43,0
PL00000593,SJ0000269,P0103,3,2023-06-09,D013,R05,10155.21,7975.77,0
PL00000594,SJ0000269,P0044,1,2023-06-09,D013,R05,4049.03,2404.81,0
PL00000595,SJ0000269,P0044,1,2023-06-09,D013,R05,4049.03,2404.81,0
PL00000596,SJ0000270,P0051,1,2023-06-09,D003,R05,14355.19,10113.99,0
PL00000597,SJ0000270,P0051,1,2023-06-09,D003,R05,14355.19,10113.99,0
PL00000598,SJ0000270,P0173,1,2023-06-09,D003,R05,1850.62,1130.11,0
PL00000599,SJ0000271,P0071,1,2023-06-09,D025,R03,1520.22,991.6,0
PL00000600,SJ0000271,P0153,1,2023-06-09,D025,R03,1528.29,1009.68,0
PL00000601,SJ0000272,P0067,1,2023-06-09,D015,R02,19877.58,14079.65,0
PL00000602,SJ0000272,P0051,1,2023-06-09,D015,R02,14355.19,10113.99,0
PL00000603,SJ0000273,P0013,1,2023-06-09,D032,R01,5268.1,3270.88,0
PL00000604,SJ0000273,P0196,2,2023-06-09,D032,R01,1174.82,911.32,0
PL00000605,SJ0000273,P0155,2,2023-06-09,D032,R01,2793.06,1733.34,0
PL00000606,SJ0000274,P0013,2,2023-06-10,D031,R04,10536.2,6541.76,0
PL00000607,SJ0000275,P0162,1,2023-06-10,D028,R03,1066.04,776.16,0
PL00000608,SJ0000275,P0118,1,2023-06-10,D028,R03,3606.66,2538.14,0
PL00000609,SJ0000276,P0080,4,2023-06-10,D013,R05,14647.08,10170.88,0
PL00000610,SJ0000276,P0105,1,2023-06-10,D013,R05,1106.11,746.01,0
PL00000611,SJ0000277,P0102,1,2023-06-11,D040,R03,10941.15,7855.7,0
PL00000612,SJ0000277,P0060,1,2023-06-11,D040,R03,1181.65,923.41,0
PL00000613,SJ0000278,P0013,1,2023-06-11,D034,R06,5268.1,3270.88,0
PL00000614,SJ0000278,P0044,2,2023-06-11,D034,R06,8098.06,4809.62,0
PL00000615,SJ0000278,P0156,3,2023-06-11,D034,R06,6347.88,4909.17,0
PL00000616,SJ0000278,P0156,1,2023-06-11,D034,R06,2115.96,1636.39,0
PL00000617,SJ0000278,P0103,1,2023-06-11,D034,R06,3385.07,2658.59,0
PL00000618,SJ0000279,P0017,1,2023-06-11,D004,R04,1143.47,711.35,0
PL00000619,SJ0000280,P0061,1,2023-06-12,D034,R06,18150.04,10857.71,0
PL00000620,SJ0000280,P0061,1,2023-06-12,D034,R06,18150.04,10857.71,0
PL00000621,SJ0000280,P0099,1,2023-06-12,D034,R06,1122.86,843.68,0
PL00000622,SJ0000281,P0116,4,2023-06-13,D038,R01,16686.6,9996.84,0
PL00000623,SJ0000281,P0162,1,2023-06-13,D038,R01,1066.04,776.16,0
PL00000624,SJ0000281,P0074,1,2023-06-13,D038,R01,49375.39,32571.83,0
PL00000625,SJ0000282,P0108,1,2023-06-13,D036,R05,14017.14,8845.88,0
PL00000626,SJ0000282,P0109,1,2023-06-13,D036,R05,12895.31,9718.8,0
PL00000627,SJ0000282,P0085,1,2023-06-13,D036,R05,31483.94,20605.18,0
PL00000628,SJ0000282,P0109,1,2023-06-13,D036,R05,12895.31,9718.8,0
PL00000629,SJ0000283,P0102,1,2023-06-13,D018,R03,10941.15,7855.7,0
PL00000630,SJ0000283,P0096,1,2023-06-13,D018,R03,22608.95,15653.78,0
PL00000631,SJ0000284,P0032,1,2023-06-13,D029,R04,2060.44,1219.75,0
PL00000632,SJ0000284,P0059,1,2023-06-13,D029,R04,775.36,498.69,0
PL00000633,SJ0000284,P0061,1,2023-06-13,D029,R04,18150.04,10857.71,0
PL00000634,SJ0000285,P0153,1,2023-06-14,D013,R05,1528.29,1009.68,0
PL00000635,SJ0000285,P0153,1,2023-06-14,D013,R05,1528.29,1009.68,0
PL00000636,SJ0000286,P0191,1,2023-06-15,D040,R03,12811.77,9396.23,0
