feedback_id,service_job_id,customer_id,service_date,csat_score,nps_score,nps_group,complaint_reason,is_stockout_impacted,is_emergency,downtime_days,job_type,resolution_status
FB0000249,SJ0000890,C00357,2023-10-01,5,10,Promoter,Satisfied,0,0,2,Breakdown,Fixed
FB0000250,SJ0000891,C01070,2023-10-01,4,8,Passive,Satisfied,0,1,1,Breakdown,Fixed
FB0000251,SJ0000893,C00739,2023-10-01,3,7,Passive,High downtime,0,0,9,Breakdown,Fixed
FB0000252,SJ0000894,C00134,2023-10-01,3,7,Passive,Repeat issue,0,0,1,Breakdown,Repeat
FB0000253,SJ0000895,C00528,2023-10-01,4,9,Promoter,Satisfied,0,0,1,Breakdown,Fixed
FB0000254,SJ0000902,C00953,2023-10-02,5,10,Promoter,Satisfied,0,0,0,Inspection,Fixed
FB0000255,SJ0000914,C02131,2023-10-04,4,9,Promoter,Satisfied,0,0,1,Breakdown,Fixed
FB0000256,SJ0000919,C00661,2023-10-04,3,7,Passive,Unexpected breakdown,0,0,3,Breakdown,Fixed
FB0000257,SJ0000921,C01007,2023-10-04,4,9,Promoter,Satisfied,0,0,2,Breakdown,Fixed
FB0000258,SJ0000922,C00611,2023-10-04,4,8,Passive,Satisfied,0,1,1,Breakdown,Fixed
FB0000259,SJ0000934,C01648,2023-10-05,2,6,Detractor,Repeat issue,0,0,2,Breakdown,Repeat
FB0000260,SJ0000944,C02476,2023-10-06,4,8,Passive,Satisfied,0,0,1,Breakdown,Fixed
FB0000261,SJ0000947,C00690,2023-10-07,3,7,Passive,High downtime,0,0,7,Breakdown,Fixed
FB0000262,SJ0000949,C00173,2023-10-07,4,9,Promoter,Satisfied,0,0,1,Breakdown,Fixed
FB0000263,SJ0000952,C00626,2023-10-07,4,9,Promoter,Satisfied,0,0,1,Breakdown,Fixed
FB0000264,SJ0000956,C00039,2023-10-08,3,7,Passive,Unexpected breakdown,0,0,3,Breakdown,Fixed
FB0000265,SJ0000958,C00472,2023-10-09,3,8,Passive,Unexpected breakdown,0,0,1,Breakdown,Fixed
FB0000266,SJ0000964,C01498,2023-10-09,4,9,Promoter,Satisfied,0,0,1,Breakdown,Fixed
FB0000267,SJ0000968,C00623,2023-10-09,4,8,Passive,Satisfied,0,1,2,Breakdown,Fixed
FB0000268,SJ0000969,C00509,2023-10-09,4,8,Passive,Satisfied,0,0,1,Breakdown,Fixed
FB0000269,SJ0000982,C00033,2023-10-11,4,9,Promoter,Satisfied,0,0,4,Breakdown,Fixed
FB0000270,SJ0000984,C00498,2023-10-11,4,8,Passive,Satisfied,0,0,2,Breakdown,Fixed
FB0000271,SJ0000989,C01589,2023-10-12,4,8,Passive,Satisfied,0,0,3,Breakdown,Fixed
FB0000272,SJ0000991,C01495,2023-10-12,4,8,Passive,Satisfied,0,0,1,Breakdown,Fixed
FB0000273,SJ0000993,C00750,2023-10-12,3,7,Passive,Unexpected breakdown,0,0,3,Breakdown,Fixed
FB0000274,SJ0000994,C00690,2023-10-12,5,10,Promoter,Satisfied,0,0,0,Preventive,Fixed
FB0000275,SJ0000995,C00690,2023-10-12,5,10,Promoter,Satisfied,0,0,0,Inspection,Fixed
FB0000276,SJ0000996,C01265,2023-10-12,3,8,Passive,Unexpected breakdown,0,0,4,Breakdown,Fixed
FB0000277,SJ0000997,C01699,2023-10-12,3,7,Passive,Emergency order,0,1,4,Breakdown,Fixed
FB0000278,SJ0000998,C01065,2023-10-12,4,9,Promoter,Satisfied,0,0,2,Breakdown,Fixed
FB0000279,SJ0001008,C00730,2023-10-14,4,8,Passive,Satisfied,0,0,3,Breakdown,Fixed
FB0000280,SJ0001015,C01448,2023-10-15,5,10,Promoter,Satisfied,0,0,0,Preventive,Fixed
FB0000281,SJ0001016,C01448,2023-10-15,5,10,Promoter,Satisfied,0,0,0,Inspection,Fixed
FB0000282,SJ0001018,C00179,2023-10-15,3,6,Detractor,Repeat issue,0,0,3,Breakdown,Repeat
FB0000283,SJ0001020,C00173,2023-10-15,4,9,Promoter,Satisfied,0,0,1,Breakdown,Fixed
FB0000284,SJ0001029,C00162,2023-10-16,4,9,Promoter,Satisfied,0,0,1,Breakdown,Fixed
FB0000285,SJ0001039,C01423,2023-10-17,2,6,Detractor,Repeat issue,0,0,3,Breakdown,Repeat
FB0000286,SJ0001041,C01551,2023-10-17,4,8,Passive,Satisfied,0,0,4,Breakdown,Fixed
FB0000287,SJ0001045,C00552,2023-10-17,4,8,Passive,Satisfied,0,0,4,Breakdown,Fixed
FB0000288,SJ0001047,C01691,2023-10-17,5,10,Promoter,Satisfied,0,0,0,Inspection,Fixed
FB0000289,SJ0001052,C01999,2023-10-18,4,8,Passive,Satisfied,0,0,4,Breakdown,Fixed
FB0000290,SJ0001054,C00239,2023-10-19,2,5,Detractor,Repeat issue,0,1,1,Breakdown,Repeat
FB0000291,SJ0001058,C01471,2023-10-19,4,9,Promoter,Satisfied,0,0,1,Breakdown,Fixed
FB0000292,SJ0001059,C01622,2023-10-20,4,9,Promoter,Satisfied,0,0,1,Breakdown,Fixed
FB0000293,SJ0001065,C00179,2023-10-20,4,9,Promoter,Satisfied,0,0,2,Breakdown,Fixed
FB0000294,SJ0001067,C01809,2023-10-20,3,8,Passive,Repeat issue,0,0,1,Breakdown,Repeat
FB0000295,SJ0001078,C00085,2023-10-21,4,9,Promoter,Satisfied,0,0,0,Preventive,Fixed
FB0000296,SJ0001081,C02105,2023-10-21,4,9,Promoter,Satisfied,0,0,1,Breakdown,Fixed
FB0000297,SJ0001084,C02405,2023-10-21,4,8,Passive,Satisfied,0,0,3,Breakdown,Fixed
FB0000298,SJ0001085,C00877,2023-10-22,4,9,Promoter,Satisfied,0,0,1,Breakdown,Fixed
FB0000299,SJ0001089,C02011,2023-10-22,4,9,Promoter,Satisfied,0,0,1,Breakdown,Fixed
FB0000300,SJ0001090,C02379,2023-10-22,4,9,Promoter,Satisfied,0,0,2,Breakdown,Fixed
FB0000301,SJ0001094,C00688,2023-10-22,4,8,Passive,Satisfied,0,0,4,Breakdown,Fixed
FB0000302,SJ0001095,C02032,2023-10-22,3,7,Passive,High downtime,0,1,6,Breakdown,Fixed
FB0000303,SJ0001104,C02311,2023-10-23,4,8,Passive,Satisfied,0,0,3,Breakdown,Fixed
FB0000304,SJ0001108,C01961,2023-10-23,4,9,Promoter,Satisfied,0,0,1,Breakdown,Fixed
FB0000305,SJ0001112,C00037,2023-10-23,4,9,Promoter,Satisfied,0,0,1,Breakdown,Fixed
FB0000306,SJ0001120,C02386,2023-10-24,4,8,Passive,Satisfied,0,0,5,Breakdown,Fixed
FB0000307,SJ0001121,C00672,2023-10-24,4,8,Passive,Satisfied,0,0,3,Breakdown,Fixed
FB0000308,SJ0001123,C01055,2023-10-24,5,10,Promoter,Satisfied,0,0,1,Preventive,Fixed
FB0000309,SJ0001127,C02217,2023-10-25,3,7,Passive,Unexpected breakdown,0,0,4,Breakdown,Fixed
FB0000310,SJ0001132,C01298,2023-10-25,5,10,Promoter,Satisfied,0,0,0,Preventive,Fixed
FB0000311,SJ0001133,C02138,2023-10-25,4,9,Promoter,Satisfied,0,0,3,Breakdown,Fixed
FB0000312,SJ0001134,C01222,2023-10-26,4,8,Passive,Satisfied,0,0,1,Breakdown,Fixed
FB0000313,SJ0001140,C00291,2023-10-26,4,9,Promoter,Satisfied,0,0,1,Breakdown,Fixed
FB0000314,SJ0001141,C02346,2023-10-26,3,7,Passive,High downtime,0,0,5,Breakdown,Fixed
FB0000315,SJ0001145,C01407,2023-10-27,4,8,Passive,Satisfied,0,0,3,Breakdown,Fixed
FB0000316,SJ0001147,C01414,2023-10-27,5,10,Promoter,Satisfied,0,0,2,Preventive,Fixed
FB0000317,SJ0001149,C01490,2023-10-27,5,10,Promoter,Satisfied,0,0,1,Preventive,Fixed
FB0000318,SJ0001151,C00508,2023-10-27,3,7,Passive,Emergency order,0,1,4,Breakdown,Fixed
FB0000319,SJ0001152,C01448,2023-10-28,3,7,Passive,Emergency order,0,1,1,Breakdown,Fixed
FB0000320,SJ0001156,C01217,2023-10-29,3,7,Passive,Repeat issue,0,0,1,Breakdown,Repeat
FB0000321,SJ0001158,C01005,2023-10-29,3,7,Passive,Unexpected breakdown,0,0,4,Breakdown,Fixed
FB0000322,SJ0001164,C00791,2023-10-31,5,10,Promoter,Satisfied,0,0,1,Breakdown,Fixed
FB0000323,SJ0001169,C00357,2023-10-31,3,7,Passive,Repeat issue,0,0,2,Breakdown,Repeat
FB0000324,SJ0001170,C02292,2023-10-31,4,9,Promoter,Satisfied,0,0,1,Breakdown,Fixed
FB0000325,SJ0001178,C00931,2023-11-01,3,7,Passive,High downtime,0,0,7,Breakdown,Fixed
FB0000326,SJ0001182,C01849,2023-11-01,4,8,Passive,Satisfied,0,0,3,Breakdown,Fixed
FB0000327,SJ0001187,C01280,2023-11-02,4,8,Passive,Satisfied,0,0,3,Breakdown,Fixed
FB0000328,SJ0001195,C02321,2023-11-03,4,8,Passive,Satisfied,0,0,1,Breakdown,Fixed
FB0000329,SJ0001200,C00842,2023-11-03,3,7,Passive,High downtime,0,1,6,Breakdown,Fixed
FB0000330,SJ0001202,C02215,2023-11-03,4,9,Promoter,Satisfied,0,0,3,Breakdown,Fixed
FB0000331,SJ0001203,C01622,2023-11-04,4,9,Promoter,Satisfied,0,0,1,Breakdown,Fixed
FB0000332,SJ0001208,C01407,2023-11-04,4,9,Promoter,Satisfied,0,0,3,Breakdown,Fixed
FB0000333,SJ0001225,C01406,2023-11-05,3,7,Passive,Repeat issue,0,0,1,Breakdown,Repeat
FB0000334,SJ0001226,C02311,2023-11-05,4,9,Promoter,Satisfied,0,0,1,Breakdown,Fixed
FB0000335,SJ0001234,C00732,2023-11-06,4,9,Promoter,Satisfied,0,0,1,Breakdown,Fixed
FB0000336,SJ0001236,C01563,2023-11-07,5,10,Promoter,Satisfied,0,0,0,Preventive,Fixed
FB0000337,SJ0001252,C00622,2023-11-10,3,7,Passive,Unexpected breakdown,0,0,3,Breakdown,Fixed
FB0000338,SJ0001256,C00239,2023-11-10,4,9,Promoter,Satisfied,0,0,1,Breakdown,Fixed
FB0000339,SJ0001258,C00281,2023-11-10,4,8,Passive,Satisfied,0,0,3,Breakdown,Fixed
FB0000340,SJ0001264,C00125,2023-11-10,3,8,Passive,Emergency order,0,1,3,Breakdown,Fixed
FB0000341,SJ0001268,C00291,2023-11-11,5,10,Promoter,Satisfied,0,0,0,Preventive,Fixed
FB0000342,SJ0001269,C00275,2023-11-11,2,5,Detractor,High downtime,0,0,5,Breakdown,Repeat
FB0000343,SJ0001270,C01419,2023-11-11,3,8,Passive,Emergency order,0,1,1,Breakdown,Fixed
FB0000344,SJ0001272,C01614,2023-11-11,5,10,Promoter,Satisfied,0,0,0,Inspection,Fixed
FB0000345,SJ0001274,C01217,2023-11-12,4,9,Promoter,Satisfied,0,0,1,Breakdown,Fixed
FB0000346,SJ0001276,C01081,2023-11-12,4,8,Passive,Satisfied,0,1,1,Breakdown,Fixed
FB0000347,SJ0001281,C01935,2023-11-12,4,8,Passive,Satisfied,0,0,1,Breakdown,Fixed
FB0000348,SJ0001286,C01874,2023-11-13,4,9,Promoter,Satisfied,0,0,1,Breakdown,Fixed
FB0000349,SJ0001288,C00931,2023-11-13,5,10,Promoter,Satisfied,0,0,0,Preventive,Fixed
FB0000350,SJ0001294,C00342,2023-11-14,4,9,Promoter,Satisfied,0,0,4,Breakdown,Fixed
FB0000351,SJ0001297,C01070,2023-11-14,4,9,Promoter,Satisfied,0,0,3,Breakdown,Fixed
FB0000352,SJ0001298,C01495,2023-11-15,4,9,Promoter,Satisfied,0,0,2,Breakdown,Fixed
FB0000353,SJ0001300,C00636,2023-11-15,3,7,Passive,High downtime,0,1,6,Breakdown,Fixed
FB0000354,SJ0001303,C02032,2023-11-15,3,7,Passive,High downtime,0,0,5,Breakdown,Fixed
FB0000355,SJ0001304,C01056,2023-11-15,5,10,Promoter,Satisfied,0,0,1,Preventive,Fixed
FB0000356,SJ0001305,C01056,2023-11-15,5,10,Promoter,Satisfied,0,0,0,Inspection,Fixed
FB0000357,SJ0001306,C02191,2023-11-15,5,10,Promoter,Satisfied,0,0,1,Breakdown,Fixed
FB0000358,SJ0001310,C00752,2023-11-16,4,8,Passive,Satisfied,0,0,3,Breakdown,Fixed
FB0000359,SJ0001315,C00923,2023-11-16,3,8,Passive,Unexpected breakdown,0,0,4,Breakdown,Fixed
FB0000360,SJ0001328,C01503,2023-11-18,4,9,Promoter,Satisfied,0,0,4,Breakdown,Fixed
FB0000361,SJ0001329,C01605,2023-11-18,5,10,Promoter,Satisfied,0,0,0,Preventive,Fixed
FB0000362,SJ0001333,C00185,2023-11-18,4,8,Passive,Satisfied,0,0,1,Breakdown,Fixed
FB0000363,SJ0001336,C00203,2023-11-18,3,8,Passive,Unexpected breakdown,0,0,2,Breakdown,Fixed
FB0000364,SJ0001337,C01652,2023-11-18,4,9,Promoter,Satisfied,0,0,1,Breakdown,Fixed
FB0000365,SJ0001341,C02226,2023-11-19,4,9,Promoter,Satisfied,0,0,1,Breakdown,Fixed
FB0000366,SJ0001343,C00623,2023-11-19,4,9,Promoter,Satisfied,0,0,1,Breakdown,Fixed
FB0000367,SJ0001344,C00622,2023-11-20,3,7,Passive,Emergency order,0,1,4,Breakdown,Fixed
FB0000368,SJ0001346,C00514,2023-11-20,2,6,Detractor,Repeat issue,0,0,1,Breakdown,Repeat
FB0000369,SJ0001347,C01780,2023-11-20,5,10,Promoter,Satisfied,0,0,1,Preventive,Fixed
FB0000370,SJ0001353,C01288,2023-11-20,4,9,Promoter,Satisfied,0,0,4,Breakdown,Fixed
FB0000371,SJ0001354,C01999,2023-11-20,4,9,Promoter,Satisfied,0,0,1,Breakdown,Fixed
FB0000372,SJ0001363,C00169,2023-11-21,5,10,Promoter,Satisfied,0,0,1,Breakdown,Fixed
FB0000373,SJ0001364,C02032,2023-11-21,2,6,Detractor,Repeat issue,0,0,3,Breakdown,Repeat
FB0000374,SJ0001367,C01171,2023-11-21,3,7,Passive,Repeat issue,0,0,2,Breakdown,Repeat
FB0000375,SJ0001373,C00155,2023-11-21,3,8,Passive,Emergency order,0,1,1,Breakdown,Fixed
FB0000376,SJ0001375,C00816,2023-11-22,4,9,Promoter,Satisfied,0,0,1,Breakdown,Fixed
FB0000377,SJ0001378,C02161,2023-11-22,4,8,Passive,Satisfied,0,0,3,Breakdown,Fixed
FB0000378,SJ0001381,C00861,2023-11-22,2,6,Detractor,Repeat issue,0,0,2,Breakdown,Repeat
FB0000379,SJ0001387,C01388,2023-11-23,2,5,Detractor,Repeat issue,0,1,2,Breakdown,Repeat
FB0000380,SJ0001388,C01209,2023-11-23,4,8,Passive,Satisfied,0,0,5,Breakdown,Fixed
FB0000381,SJ0001389,C00096,2023-11-23,3,7,Passive,Emergency order,0,1,4,Breakdown,Fixed
FB0000382,SJ0001391,C01265,2023-11-23,4,9,Promoter,Satisfied,0,0,2,Breakdown,Fixed
FB0000383,SJ0001393,C01946,2023-11-23,4,9,Promoter,Satisfied,0,0,3,Breakdown,Fixed
FB0000384,SJ0001395,C00997,2023-11-24,4,9,Promoter,Satisfied,0,1,1,Breakdown,Fixed
FB0000385,SJ0001397,C00799,2023-11-24,3,8,Passive,Unexpected breakdown,0,0,4,Breakdown,Fixed
FB0000386,SJ0001399,C01582,2023-11-24,3,8,Passive,Unexpected breakdown,0,0,4,Breakdown,Fixed
FB0000387,SJ0001402,C00806,2023-11-24,4,8,Passive,Satisfied,0,0,4,Breakdown,Fixed
FB0000388,SJ0001411,C01849,2023-11-24,3,7,Passive,Repeat issue,0,0,1,Breakdown,Repeat
FB0000389,SJ0001413,C01027,2023-11-24,5,9,Promoter,Satisfied,0,0,2,Breakdown,Fixed
FB0000390,SJ0001415,C01937,2023-11-25,1,4,Detractor,High downtime,0,0,7,Breakdown,Repeat
FB0000391,SJ0001416,C00323,2023-11-25,3,7,Passive,Repeat issue,0,0,3,Breakdown,Repeat
FB0000392,SJ0001419,C01260,2023-11-25,3,7,Passive,High downtime,0,0,5,Breakdown,Fixed
FB0000393,SJ0001424,C00237,2023-11-26,5,10,Promoter,Satisfied,0,0,0,Preventive,Fixed
FB0000394,SJ0001425,C01488,2023-11-27,4,9,Promoter,Satisfied,0,0,1,Breakdown,Fixed
FB0000395,SJ0001427,C00003,2023-11-27,4,8,Passive,Satisfied,0,0,1,Breakdown,Fixed
FB0000396,SJ0001434,C02341,2023-11-27,4,8,Passive,Satisfied,0,0,6,Breakdown,Fixed
FB0000397,SJ0001435,C02153,2023-11-27,4,9,Promoter,Satisfied,0,0,1,Breakdown,Fixed
FB0000398,SJ0001442,C02055,2023-11-28,4,9,Promoter,Satisfied,0,0,1,Breakdown,Fixed
FB0000399,SJ0001443,C00709,2023-11-28,3,8,Passive,Repeat issue,0,0,1,Breakdown,Repeat
FB0000400,SJ0001444,C01871,2023-11-28,3,7,Passive,High downtime,0,0,5,Breakdown,Fixed
FB0000401,SJ0001449,C00842,2023-11-29,4,8,Passive,Satisfied,0,0,4,Breakdown,Fixed
FB0000402,SJ0001451,C00762,2023-11-29,4,8,Passive,Satisfied,0,0,3,Breakdown,Fixed
FB0000403,SJ0001454,C00173,2023-11-30,5,10,Promoter,Satisfied,0,0,0,Preventive,Fixed
FB0000404,SJ0001455,C00173,2023-11-30,5,10,Promoter,Satisfied,0,0,0,Inspection,Fixed
FB0000405,SJ0001457,C01269,2023-11-30,3,7,Passive,Unexpected breakdown,0,0,2,Breakdown,Fixed
FB0000406,SJ0001465,C00953,2023-12-01,3,7,Passive,Emergency order,0,1,3,Breakdown,Fixed
FB0000407,SJ0001466,C00010,2023-12-01,4,8,Passive,Satisfied,0,0,3,Breakdown,Fixed
FB0000408,SJ0001470,C02253,2023-12-02,4,9,Promoter,Satisfied,0,0,3,Breakdown,Fixed
FB0000409,SJ0001474,C00173,2023-12-02,5,10,Promoter,Satisfied,0,0,1,Breakdown,Fixed
FB0000410,SJ0001475,C01346,2023-12-02,3,7,Passive,High downtime,0,0,8,Breakdown,Fixed
FB0000411,SJ0001478,C00871,2023-12-02,4,9,Promoter,Satisfied,0,0,3,Breakdown,Fixed
FB0000412,SJ0001479,C00231,2023-12-02,4,9,Promoter,Satisfied,0,0,1,Breakdown,Fixed
FB0000413,SJ0001484,C00401,2023-12-03,4,8,Passive,Satisfied,0,0,3,Breakdown,Fixed
FB0000414,SJ0001485,C02237,2023-12-03,3,7,Passive,High downtime,0,0,5,Breakdown,Fixed
FB0000415,SJ0001490,C01394,2023-12-03,5,10,Promoter,Satisfied,0,0,0,Preventive,Fixed
FB0000416,SJ0001491,C00378,2023-12-03,4,9,Promoter,Satisfied,0,0,2,Breakdown,Fixed
FB0000417,SJ0001493,C02017,2023-12-03,5,10,Promoter,Satisfied,0,0,0,Preventive,Fixed
FB0000418,SJ0001494,C01246,2023-12-03,5,10,Promoter,Satisfied,0,0,1,Breakdown,Fixed
FB0000419,SJ0001499,C02128,2023-12-03,4,8,Passive,Satisfied,0,0,3,Breakdown,Fixed
FB0000420,SJ0001501,C02279,2023-12-04,3,7,Passive,Repeat issue,0,0,1,Breakdown,Repeat
FB0000421,SJ0001502,C00013,2023-12-04,4,9,Promoter,Satisfied,0,0,2,Breakdown,Fixed
FB0000422,SJ0001509,C02400,2023-12-04,3,7,Passive,Unexpected breakdown,0,0,3,Breakdown,Fixed
FB0000423,SJ0001515,C01946,2023-12-04,5,10,Promoter,Satisfied,0,0,1,Breakdown,Fixed
FB0000424,SJ0001518,C01642,2023-12-05,3,7,Passive,High downtime,0,0,5,Breakdown,Fixed
FB0000425,SJ0001526,C01406,2023-12-05,3,7,Passive,High downtime,0,0,5,Breakdown,Fixed
FB0000426,SJ0001531,C00400,2023-12-05,3,7,Passive,High downtime,0,0,5,Breakdown,Fixed
FB0000427,SJ0001534,C01495,2023-12-06,3,8,Passive,Repeat issue,0,0,1,Breakdown,Repeat
FB0000428,SJ0001536,C00750,2023-12-06,4,9,Promoter,Satisfied,0,0,2,Breakdown,Fixed
FB0000429,SJ0001540,C02155,2023-12-06,3,7,Passive,Unexpected breakdown,0,0,3,Breakdown,Fixed
FB0000430,SJ0001544,C00822,2023-12-06,4,8,Passive,Satisfied,0,0,4,Breakdown,Fixed
FB0000431,SJ0001545,C00938,2023-12-06,3,6,Detractor,Repeat issue,0,0,1,Breakdown,Repeat
FB0000432,SJ0001547,C01482,2023-12-06,5,10,Promoter,Satisfied,0,0,2,Breakdown,Fixed
FB0000433,SJ0001549,C02040,2023-12-07,5,10,Promoter,Satisfied,0,0,1,Preventive,Fixed
FB0000434,SJ0001550,C02040,2023-12-07,5,10,Promoter,Satisfied,0,0,0,Inspection,Fixed
FB0000435,SJ0001568,C01698,2023-12-08,4,9,Promoter,Satisfied,0,0,1,Breakdown,Fixed
FB0000436,SJ0001573,C00037,2023-12-08,2,6,Detractor,High downtime,0,1,6,Breakdown,Fixed
FB0000437,SJ0001574,C00282,2023-12-09,3,6,Detractor,Repeat issue,0,0,3,Breakdown,Repeat
FB0000438,SJ0001577,C00645,2023-12-09,2,6,Detractor,Repeat issue,0,0,4,Breakdown,Repeat
FB0000439,SJ0001578,C01778,2023-12-09,4,8,Passive,Satisfied,0,0,2,Breakdown,Fixed
FB0000440,SJ0001582,C01778,2023-12-09,3,8,Passive,Emergency order,0,1,2,Breakdown,Fixed
FB0000441,SJ0001590,C02197,2023-12-10,4,9,Promoter,Satisfied,0,0,2,Breakdown,Fixed
FB0000442,SJ0001592,C00003,2023-12-10,3,7,Passive,Repeat issue,0,0,2,Breakdown,Repeat
FB0000443,SJ0001596,C01528,2023-12-11,4,8,Passive,Satisfied,0,0,2,Breakdown,Fixed
FB0000444,SJ0001597,C01563,2023-12-11,4,9,Promoter,Satisfied,0,0,1,Breakdown,Fixed
FB0000445,SJ0001600,C01373,2023-12-11,4,9,Promoter,Satisfied,0,0,4,Breakdown,Fixed
FB0000446,SJ0001603,C02468,2023-12-11,3,7,Passive,High downtime,0,0,5,Breakdown,Fixed
FB0000447,SJ0001609,C00717,2023-12-12,4,8,Passive,Satisfied,0,0,4,Breakdown,Fixed
FB0000448,SJ0001611,C01507,2023-12-12,3,8,Passive,Emergency order,0,1,1,Breakdown,Fixed
FB0000449,SJ0001615,C00378,2023-12-13,4,8,Passive,Satisfied,0,1,1,Breakdown,Fixed
FB0000450,SJ0001635,C00806,2023-12-17,3,7,Passive,Repeat issue,0,0,1,Breakdown,Repeat
FB0000451,SJ0001636,C02447,2023-12-17,4,8,Passive,Satisfied,0,0,1,Breakdown,Fixed
FB0000452,SJ0001637,C01822,2023-12-17,4,9,Promoter,Satisfied,0,0,3,Breakdown,Fixed
FB0000453,SJ0001645,C01098,2023-12-17,4,9,Promoter,Satisfied,0,0,4,Breakdown,Fixed
FB0000454,SJ0001646,C00622,2023-12-18,4,8,Passive,Satisfied,0,0,3,Breakdown,Fixed
FB0000455,SJ0001647,C02464,2023-12-18,5,10,Promoter,Satisfied,0,0,1,Preventive,Fixed
FB0000456,SJ0001650,C02108,2023-12-18,4,9,Promoter,Satisfied,0,0,3,Breakdown,Fixed
FB0000457,SJ0001652,C00157,2023-12-18,4,8,Passive,Satisfied,0,0,2,Breakdown,Fixed
FB0000458,SJ0001654,C00847,2023-12-18,4,9,Promoter,Satisfied,0,0,2,Breakdown,Fixed
FB0000459,SJ0001655,C02343,2023-12-18,4,9,Promoter,Satisfied,0,0,1,Breakdown,Fixed
FB0000460,SJ0001656,C01242,2023-12-18,5,10,Promoter,Satisfied,0,0,1,Breakdown,Fixed
FB0000461,SJ0001660,C01473,2023-12-18,5,10,Promoter,Satisfied,0,0,0,Inspection,Fixed
FB0000462,SJ0001664,C01907,2023-12-19,3,7,Passive,Unexpected breakdown,0,0,3,Breakdown,Fixed
FB0000463,SJ0001671,C01081,2023-12-19,5,10,Promoter,Satisfied,0,0,2,Preventive,Fixed
FB0000464,SJ0001672,C01081,2023-12-19,5,10,Promoter,Satisfied,0,0,0,Inspection,Fixed
FB0000465,SJ0001674,C00400,2023-12-19,5,10,Promoter,Satisfied,0,0,0,Inspection,Fixed
FB0000466,SJ0001677,C00844,2023-12-20,4,8,Passive,Satisfied,0,0,1,Breakdown,Fixed
FB0000467,SJ0001678,C00976,2023-12-20,5,10,Promoter,Satisfied,0,0,1,Preventive,Fixed
FB0000468,SJ0001687,C01373,2023-12-20,4,8,Passive,Satisfied,0,0,4,Breakdown,Fixed
FB0000469,SJ0001690,C01905,2023-12-20,3,8,Passive,Unexpected breakdown,0,0,3,Breakdown,Fixed
FB0000470,SJ0001693,C01935,2023-12-20,5,10,Promoter,Satisfied,0,0,0,Preventive,Fixed
FB0000471,SJ0001695,C01440,2023-12-20,3,7,Passive,Repeat issue,0,1,1,Breakdown,Repeat
FB0000472,SJ0001696,C00203,2023-12-20,4,8,Passive,Satisfied,0,0,3,Breakdown,Fixed
FB0000473,SJ0001709,C00041,2023-12-22,2,5,Detractor,High downtime,0,0,5,Breakdown,Repeat
FB0000474,SJ0001718,C00645,2023-12-23,3,6,Detractor,Repeat issue,0,1,1,Breakdown,Repeat
FB0000475,SJ0001719,C01450,2023-12-23,4,8,Passive,Satisfied,0,0,3,Breakdown,Fixed
FB0000476,SJ0001722,C01957,2023-12-23,5,10,Promoter,Satisfied,0,0,0,Inspection,Fixed
FB0000477,SJ0001723,C00039,2023-12-23,5,10,Promoter,Satisfied,0,0,0,Preventive,Fixed
FB0000478,SJ0001731,C00357,2023-12-24,4,9,Promoter,Satisfied,0,0,1,Breakdown,Fixed
FB0000479,SJ0001733,C00861,2023-12-24,5,10,Promoter,Satisfied,0,0,0,Preventive,Fixed
FB0000480,SJ0001734,C01812,2023-12-24,3,7,Passive,High downtime,0,0,5,Breakdown,Repeat
FB0000481,SJ0001735,C02371,2023-12-25,4,9,Promoter,Satisfied,0,0,1,Breakdown,Fixed
FB0000482,SJ0001736,C02150,2023-12-25,5,10,Promoter,Satisfied,0,0,1,Preventive,Fixed
FB0000483,SJ0001742,C01682,2023-12-25,5,10,Promoter,Satisfied,0,0,0,Preventive,Fixed
FB0000484,SJ0001747,C00932,2023-12-26,4,9,Promoter,Satisfied,0,0,2,Breakdown,Fixed
FB0000485,SJ0001751,C01042,2023-12-26,4,9,Promoter,Satisfied,0,0,1,Breakdown,Fixed
FB0000486,SJ0001756,C02158,2023-12-26,3,7,Passive,Emergency order,0,1,2,Breakdown,Fixed
FB0000487,SJ0001758,C02055,2023-12-26,3,8,Passive,Unexpected breakdown,0,0,1,Breakdown,Fixed
FB0000488,SJ0001759,C01208,2023-12-26,3,8,Passive,Repeat issue,0,0,1,Breakdown,Repeat
FB0000489,SJ0001763,C02429,2023-12-27,4,9,Promoter,Satisfied,0,0,2,Breakdown,Fixed
FB0000490,SJ0001764,C01741,2023-12-27,5,10,Promoter,Satisfied,0,0,0,Preventive,Fixed
FB0000491,SJ0001767,C02495,2023-12-27,5,10,Promoter,Satisfied,0,0,0,Preventive,Fixed
FB0000492,SJ0001769,C00532,2023-12-27,5,9,Promoter,Satisfied,0,0,1,Breakdown,Fixed
FB0000493,SJ0001771,C02291,2023-12-28,4,9,Promoter,Satisfied,0,0,2,Breakdown,Fixed
FB0000494,SJ0001781,C02081,2023-12-28,4,8,Passive,Satisfied,0,0,2,Breakdown,Fixed
FB0000495,SJ0001782,C01937,2023-12-29,3,6,Detractor,Repeat issue,0,0,3,Breakdown,Repeat
FB0000496,SJ0001783,C02224,2023-12-29,4,8,Passive,Satisfied,0,1,4,Breakdown,Fixed
FB0000497,SJ0001785,C01164,2023-12-29,4,8,Passive,Satisfied,0,0,2,Breakdown,Fixed
FB0000498,SJ0001788,C00314,2023-12-29,5,10,Promoter,Satisfied,0,0,1,Breakdown,Fixed
