customer_id,customer_name,customer_type,region_id,size_band
C02131,Soni-Dar,Government,R03,Small
C02132,Vala-Badal,Government,R03,Small
C02133,Gaba-Bhardwaj,Fleet,R02,Small
C02134,Nagarajan Group,Rental,R05,Small
C02135,"Deshmukh, Parikh and Gade",Contractor,R03,Small
C02136,Mahajan LLC,Fleet,R02,Medium
C02137,Parekh-Bava,Government,R04,Medium
C02138,Manne-Wagle,Fleet,R06,Medium
C02139,"Bose, Varkey and Hari",Rental,R03,Large
C02140,"Goswami, Chandra and Ganesh",Fleet,R06,Large
C02141,"Naidu, Mutti and Mitra",Contractor,R02,Large
C02142,Patil-Char,Contractor,R01,Small
C02143,"Pandey, Dhawan and Arya",Fleet,R02,Small
C02144,Vasa LLC,Fleet,R03,Small
C02145,Sundaram-Sabharwal,Fleet,R02,Medium
C02146,Gaba-Chaudry,Contractor,R01,Large
C02147,Dubey PLC,Fleet,R06,Medium
C02148,Guha PLC,Contractor,R05,Small
C02149,"Vora, Wali and Comar",Fleet,R05,Large
C02150,Sharma-Bose,Fleet,R01,Small
C02151,Deep Inc,Contractor,R01,Small
C02152,Pall-Muni,Fleet,R01,Small
C02153,"Patil, Dewan and Sathe",Rental,R05,Small
C02154,"Virk, Oommen and Gera",Rental,R06,Small
C02155,"Modi, Balakrishnan and Dani",Contractor,R03,Small
C02156,Dave Ltd,Contractor,R01,Small
C02157,Karan LLC,Rental,R03,Medium
C02158,Kadakia and Sons,Fleet,R02,Medium
C02159,Sandal Ltd,Fleet,R02,Medium
C02160,Brahmbhatt Inc,Fleet,R04,Small
C02161,Sankar-Basak,Government,R04,Medium
C02162,Chokshi Inc,Fleet,R01,Large
C02163,"Varghese, Bhargava and Singh",Contractor,R01,Small
C02164,Kulkarni Inc,Rental,R06,Small
C02165,Mitra Ltd,Rental,R02,Small
C02166,Char Inc,Contractor,R01,Small
C02167,"Jha, Iyengar and Goyal",Fleet,R02,Medium
C02168,"Panchal, Balakrishnan and Chana",Government,R01,Medium
C02169,Mall PLC,Contractor,R03,Small
C02170,Pandey-Dyal,Fleet,R05,Medium
C02171,"Khurana, Tiwari and Bir",Fleet,R02,Medium
C02172,Atwal PLC,Rental,R03,Large
C02173,Handa LLC,Contractor,R04,Small
C02174,Yogi Inc,Government,R03,Large
C02175,"Chaudhary, Kala and Thaman",Rental,R05,Small
C02176,"Soman, Peri and Goyal",Contractor,R05,Medium
C02177,Chhabra-Golla,Contractor,R01,Small
C02178,Raghavan-Samra,Contractor,R05,Small
C02179,Varkey and Sons,Fleet,R03,Medium
C02180,Chowdhury-Murthy,Contractor,R06,Small
C02181,Shukla Inc,Government,R03,Small
C02182,"Deshpande, Tandon and Patel",Contractor,R06,Small
C02183,"Mani, Baria and Butala",Rental,R05,Medium
C02184,Tak-D’Alia,Contractor,R02,Small
C02185,Mander-Shan,Contractor,R03,Medium
C02186,"Muni, Sawhney and Kara",Contractor,R06,Small
C02187,"Reddy, Mannan and Sangha",Contractor,R05,Small
C02188,Boase Group,Contractor,R01,Small
C02189,"Pillai, Gola and Arya",Fleet,R04,Small
C02190,"Swamy, Cheema and Randhawa",Contractor,R02,Small
C02191,Virk-Chada,Fleet,R01,Small
C02192,Dhar Group,Contractor,R03,Large
C02193,Chaudry-Ganguly,Contractor,R02,Medium
C02194,Patla and Sons,Contractor,R05,Small
C02195,Iyer-Raval,Rental,R02,Small
C02196,Kaul Group,Contractor,R05,Medium
C02197,"Tata, Mallick and Mahajan",Contractor,R01,Small
C02198,"Ratta, Parekh and Soni",Contractor,R02,Small
C02199,"Ravel, Sundaram and Vaidya",Contractor,R02,Medium
C02200,Din-Sha,Fleet,R02,Medium
C02201,Das LLC,Fleet,R01,Medium
C02202,Tank-Kashyap,Contractor,R02,Small
C02203,"Desai, Balan and Chaudhary",Contractor,R03,Small
C02204,"Bera, Bir and Tara",Fleet,R02,Medium
C02205,"Bala, Gola and Raja",Fleet,R03,Small
C02206,"Narain, Dua and Mitter",Fleet,R02,Small
C02207,"Char, Bose and Venkatesh",Rental,R05,Small
C02208,Shukla-Jaggi,Fleet,R06,Small
C02209,Tank-Swaminathan,Contractor,R03,Large
C02210,"Lal, Oza and Zachariah",Fleet,R02,Medium
C02211,"Badami, Balay and Sani",Contractor,R01,Medium
C02212,Rajagopal Group,Fleet,R06,Small
C02213,Puri-Savant,Fleet,R01,Small
C02214,Banik-Bali,Contractor,R02,Small
C02215,Mitter Ltd,Fleet,R02,Small
C02216,Swamy Group,Fleet,R02,Large
C02217,Muni Ltd,Fleet,R01,Small
C02218,Sura-Choudhary,Fleet,R05,Small
C02219,"Swaminathan, Zacharia and Singhal",Fleet,R01,Small
C02220,Dugar-Toor,Fleet,R04,Medium
C02221,Raman LLC,Government,R01,Small
C02222,Purohit-Pandit,Contractor,R01,Small
C02223,Nagi-Bhat,Contractor,R06,Small
C02224,Bath and Sons,Fleet,R02,Medium
C02225,Palla-Bala,Rental,R05,Small
C02226,"Om, Rai and Chatterjee",Contractor,R03,Large
C02227,Pai-Parikh,Fleet,R01,Medium
C02228,Panchal-Bhalla,Contractor,R06,Small
C02229,"Konda, Kota and Keer",Fleet,R02,Medium
C02230,"Muni, Chad and Bhatti",Fleet,R05,Small
C02231,Contractor-Nazareth,Contractor,R01,Large
C02232,Bahri PLC,Rental,R05,Small
C02233,Barad-Sharma,Contractor,R01,Small
C02234,"Sami, Varma and Sama",Contractor,R03,Small
C02235,Bahri-Singh,Rental,R05,Small
C02236,"Bains, Nadig and Purohit",Fleet,R06,Large
C02237,"Ramakrishnan, Naidu and Chaudhari",Fleet,R06,Small
C02238,Chaudhry-Jha,Contractor,R05,Medium
C02239,Taneja-Thakkar,Contractor,R05,Small
C02240,"Nori, Ganesan and Mistry",Contractor,R02,Large
C02241,Sarin-Jaggi,Rental,R02,Small
C02242,Borra-Wason,Contractor,R02,Small
C02243,Mani LLC,Contractor,R02,Small
C02244,Mishra PLC,Fleet,R03,Medium
C02245,Kara-Chanda,Government,R03,Small
C02246,"Chandran, Nayar and Mahajan",Rental,R01,Small
C02247,Wali Group,Government,R04,Small
C02248,Kadakia-Palan,Fleet,R01,Medium
C02249,Mittal PLC,Contractor,R02,Small
C02250,Sant-Zacharia,Fleet,R03,Medium
C02251,Iyengar-Sachdeva,Fleet,R05,Small
C02252,Krishnamurthy-Varma,Fleet,R05,Medium
C02253,Gole-Bahl,Contractor,R04,Large
C02254,"Varty, Grover and Tata",Contractor,R01,Small
C02255,Sibal LLC,Fleet,R03,Small
C02256,"Walia, Saraf and Bhasin",Contractor,R01,Small
C02257,"Iyer, Patla and Shere",Contractor,R02,Small
C02258,Khosla and Sons,Contractor,R03,Small
C02259,"Mital, Saran and Roy",Fleet,R01,Medium
C02260,Bhatt-Jani,Contractor,R02,Small
C02261,Loke-Mangat,Government,R06,Large
C02262,"Dyal, Kunda and Keer",Fleet,R06,Small
C02263,Khare-Comar,Fleet,R02,Medium
C02264,Handa Inc,Contractor,R01,Small
C02265,Mukherjee Group,Rental,R01,Small
C02266,Sarin-Sami,Contractor,R03,Small
C02267,"Bansal, Jaggi and Dutta",Contractor,R06,Small
C02268,Deshpande-Balakrishnan,Contractor,R01,Small
C02269,Mall-Goda,Contractor,R05,Medium
C02270,"Basak, Sunder and Bahri",Fleet,R01,Large
C02271,Chacko LLC,Contractor,R06,Small
C02272,"Misra, Bhatt and Ray",Rental,R03,Small
C02273,Chana-Ranganathan,Contractor,R05,Small
C02274,"Dey, Keer and Choudhury",Rental,R02,Small
C02275,"Tella, Dara and Vig",Contractor,R04,Small
C02276,"Vohra, Krishnamurthy and Taneja",Fleet,R02,Medium
C02277,Khanna PLC,Rental,R01,Large
C02278,Munshi LLC,Fleet,R06,Large
C02279,"Ramakrishnan, Keer and Sampath",Contractor,R06,Small
C02280,Dhawan Inc,Fleet,R05,Medium
C02281,Kala LLC,Fleet,R04,Medium
C02282,Rege-Kumar,Contractor,R05,Small
C02283,"Bhalla, Swaminathan and Walla",Fleet,R01,Small
C02284,Chowdhury-Nadig,Contractor,R02,Medium
C02285,"Sampath, Soman and Koshy",Contractor,R02,Small
C02286,Dhillon-Patil,Fleet,R04,Small
C02287,Pillai-Morar,Fleet,R02,Small
C02288,Banerjee Ltd,Contractor,R01,Medium
C02289,"Bhagat, Khatri and Kulkarni",Fleet,R04,Small
C02290,"Rajagopalan, More and Patil",Contractor,R05,Large
C02291,"Dara, Warrior and Khalsa",Contractor,R03,Medium
C02292,Rama-Anand,Government,R01,Medium
C02293,Kumer-Mitra,Contractor,R02,Small
C02294,Keer LLC,Contractor,R02,Medium
C02295,Dyal Group,Contractor,R02,Small
C02296,"Nadig, Ray and Bandi",Fleet,R04,Small
C02297,Buch-Swamy,Fleet,R04,Small
C02298,Sachar-Natarajan,Government,R04,Small
C02299,"Sami, Chaudhry and Dyal",Contractor,R02,Medium
C02300,"Lal, Toor and Bhatti",Government,R05,Small
C02301,Salvi-Narain,Government,R02,Small
C02302,Bala-Ben,Rental,R03,Small
C02303,"Gour, Sawhney and Deshpande",Rental,R05,Large
C02304,Rattan and Sons,Contractor,R02,Medium
C02305,"Mody, Murthy and Butala",Fleet,R01,Medium
C02306,Dugar and Sons,Contractor,R05,Small
C02307,"De, Roy and Nagarajan",Contractor,R02,Small
C02308,Sridhar-Deol,Contractor,R04,Large
C02309,Ghose-Narang,Contractor,R01,Small
C02310,Issac-Chad,Contractor,R04,Small
C02311,Pillai-Gopal,Contractor,R02,Medium
C02312,Purohit-Kapur,Fleet,R01,Small
C02313,Bajaj PLC,Contractor,R04,Medium
C02314,"Karnik, Chakraborty and Shere",Fleet,R02,Small
C02315,Lala Ltd,Rental,R03,Small
C02316,Bawa Group,Fleet,R01,Small
C02317,"Sanghvi, Lad and Dixit",Fleet,R01,Small
C02318,Pillai and Sons,Fleet,R02,Medium
C02319,"Dalal, Atwal and Vora",Contractor,R01,Medium
C02320,Setty-Talwar,Contractor,R06,Small
C02321,Kapur Ltd,Fleet,R01,Small
C02322,Halder LLC,Fleet,R03,Medium
C02323,Talwar-Raja,Contractor,R01,Medium
C02324,Sankar and Sons,Fleet,R02,Small
C02325,"Kale, Mandal and Gulati",Contractor,R06,Small
C02326,Gole-Rege,Contractor,R01,Small
C02327,Balakrishnan LLC,Contractor,R06,Medium
C02328,Keer-Seshadri,Fleet,R02,Large
C02329,Pingle PLC,Rental,R05,Small
C02330,"Shanker, Chada and Anne",Contractor,R03,Medium
C02331,Deol-Naik,Contractor,R05,Small
C02332,"Rao, Kala and Rajagopal",Fleet,R03,Small
C02333,"Sampath, Kunda and Bora",Contractor,R03,Small
C02334,Bhargava Inc,Fleet,R02,Medium
C02335,Keer-Sinha,Contractor,R01,Small
C02336,Bath-Ahluwalia,Rental,R06,Small
C02337,Thaman-Raj,Contractor,R02,Small
C02338,Rana-Prabhakar,Fleet,R02,Small
C02339,Barman PLC,Fleet,R05,Small
C02340,Lad and Sons,Contractor,R02,Medium
C02341,"Tailor, Nori and Sidhu",Fleet,R06,Small
C02342,Chakraborty LLC,Fleet,R05,Medium
C02343,"Wali, Sant and Dhar",Government,R04,Small
C02344,Dada-Munshi,Contractor,R05,Small
C02345,Datta Group,Fleet,R01,Small
C02346,Patel-Sani,Rental,R02,Small
C02347,Lall-Lalla,Fleet,R03,Small
C02348,"Munshi, Sarin and Gala",Rental,R02,Small
C02349,Swamy-Dora,Fleet,R05,Medium
C02350,"Sarraf, Bera and Gulati",Rental,R06,Medium
C02351,Bhagat and Sons,Contractor,R03,Small
C02352,Banik Group,Government,R02,Small
C02353,Gade-Sibal,Rental,R06,Small
C02354,D’Alia-Talwar,Fleet,R03,Small
C02355,Sathe LLC,Rental,R03,Small
C02356,"Sundaram, Shankar and Tailor",Contractor,R02,Medium
C02357,Divan Inc,Contractor,R06,Small
C02358,Chander-Jani,Fleet,R04,Small
C02359,Gole-Ganguly,Contractor,R05,Small
C02360,"Trivedi, Mahajan and Kala",Fleet,R05,Small
C02361,"Agrawal, Vora and Gole",Contractor,R02,Medium
C02362,Bose-Koshy,Contractor,R03,Small
C02363,Chandra-Narasimhan,Government,R05,Small
C02364,Mane Ltd,Government,R02,Medium
C02365,"Dara, Ramesh and Prakash",Contractor,R05,Small
C02366,"Cherian, Naik and Dube",Fleet,R06,Medium
C02367,Bumb Group,Fleet,R04,Medium
C02368,"Srinivasan, Setty and Luthra",Fleet,R05,Small
C02369,"Ahluwalia, Narayan and Bassi",Fleet,R05,Medium
C02370,"Sethi, Nair and Dayal",Fleet,R05,Small
C02371,Bava Ltd,Fleet,R03,Small
C02372,Naidu-Bhakta,Rental,R01,Small
C02373,"Bobal, Raj and Chanda",Contractor,R03,Small
C02374,Kumer-Gokhale,Fleet,R04,Medium
C02375,Rastogi Inc,Contractor,R03,Medium
C02376,Joshi and Sons,Fleet,R05,Large
C02377,Rau-Mane,Contractor,R02,Medium
C02378,"Dube, Dara and Misra",Contractor,R04,Small
C02379,Sankaran-Mukherjee,Contractor,R02,Small
C02380,"Deep, Parmer and Char",Contractor,R05,Small
C02381,Vala-Iyengar,Rental,R03,Small
C02382,Sehgal-Rama,Rental,R02,Small
C02383,Loyal-Sampath,Contractor,R02,Large
C02384,Sami LLC,Contractor,R05,Small
C02385,"Grewal, Saraf and Sandhu",Contractor,R03,Small
C02386,Baria PLC,Fleet,R02,Small
C02387,Sheth-Kapur,Contractor,R06,Medium
C02388,"Dubey, Tandon and Vyas",Fleet,R04,Medium
C02389,"Vohra, Chacko and Mannan",Contractor,R06,Medium
C02390,Sarkar-Buch,Contractor,R03,Small
C02391,Mital-Dixit,Fleet,R03,Medium
C02392,Mital and Sons,Rental,R05,Small
C02393,"Sane, Merchant and Batta",Rental,R03,Medium
C02394,"Bose, Bath and Varghese",Contractor,R04,Small
C02395,Uppal Group,Contractor,R02,Small
C02396,Chandra-Shetty,Rental,R03,Small
C02397,"Kulkarni, Pant and Kumar",Fleet,R01,Medium
C02398,"Bumb, Thakur and Babu",Government,R02,Small
C02399,Shere and Sons,Fleet,R01,Medium
C02400,Ramaswamy Inc,Government,R01,Small
C02401,Saha Ltd,Fleet,R06,Small
C02402,Murthy-Sha,Rental,R02,Small
C02403,"Sengupta, Lanka and Om",Rental,R04,Small
C02404,Kakar and Sons,Fleet,R05,Small
C02405,Lad Ltd,Contractor,R03,Small
C02406,Saraf PLC,Rental,R01,Medium
C02407,Ahluwalia Group,Contractor,R05,Small
C02408,Arya and Sons,Rental,R04,Large
C02409,"Sood, Sharma and Ravel",Contractor,R05,Medium
C02410,"Sur, Mitter and Patel",Contractor,R05,Medium
C02411,"Rana, Mittal and Chahal",Fleet,R06,Small
C02412,Deshmukh Inc,Fleet,R04,Small
C02413,Choudhury Inc,Government,R02,Small
C02414,"Guha, Bala and Kadakia",Contractor,R04,Medium
C02415,Dhillon-Khurana,Contractor,R01,Medium
C02416,Yohannan-Halder,Contractor,R05,Small
C02417,Mitra Group,Contractor,R01,Small
C02418,Som Group,Rental,R02,Medium
C02419,Dada and Sons,Rental,R05,Small
C02420,Saxena Group,Contractor,R04,Medium
C02421,Bahri-Sengupta,Government,R03,Small
C02422,"Kibe, Jaggi and Menon",Government,R03,Medium
C02423,"Ramanathan, Behl and Nath",Contractor,R05,Small
C02424,Chauhan Ltd,Rental,R02,Small
C02425,"Sankaran, Sagar and Tandon",Fleet,R05,Medium
C02426,"Mannan, Bansal and Sura",Fleet,R01,Large
C02427,Sunder-Varghese,Rental,R05,Small
C02428,"Sura, Kata and Bhat",Contractor,R05,Small
C02429,"Bahl, Sami and Mutti",Government,R02,Medium
C02430,"Bhatt, Loyal and Sahni",Rental,R03,Large
C02431,Dada-Talwar,Fleet,R01,Medium
C02432,"Palan, Sen and Sarin",Rental,R04,Large
C02433,Edwin LLC,Contractor,R03,Small
C02434,"Handa, Singh and Padmanabhan",Contractor,R04,Small
C02435,Kata-Tripathi,Contractor,R02,Medium
C02436,Nori PLC,Rental,R02,Medium
C02437,"Sidhu, Deep and Memon",Fleet,R01,Small
C02438,"Ramakrishnan, Saha and Parsa",Contractor,R02,Small
C02439,Edwin-Johal,Contractor,R03,Medium
C02440,Chadha-Subramanian,Contractor,R05,Small
C02441,Ghose and Sons,Contractor,R04,Small
C02442,Swamy Inc,Fleet,R03,Small
C02443,Tak-Mitter,Fleet,R06,Medium
C02444,Kadakia PLC,Contractor,R04,Medium
C02445,Badami LLC,Government,R06,Small
C02446,Parikh-Dutt,Fleet,R03,Medium
C02447,Thakur Inc,Fleet,R02,Medium
C02448,Nazareth Group,Rental,R01,Small
C02449,Karan Inc,Fleet,R05,Medium
C02450,"Kapur, Sur and Kuruvilla",Rental,R01,Small
C02451,Pant-Batra,Contractor,R02,Small
C02452,"Loke, Dora and Varma",Government,R03,Small
C02453,"Chawla, Bedi and Sarma",Fleet,R04,Small
C02454,Choudhry-Cherian,Fleet,R04,Small
C02455,"Chaudry, Barman and Tripathi",Contractor,R01,Medium
C02456,Ganesh Ltd,Government,R02,Medium
C02457,Jha LLC,Contractor,R04,Medium
C02458,Master Ltd,Fleet,R06,Small
C02459,Toor-Tara,Government,R05,Small
C02460,"Chaudhary, Dube and Patla",Government,R06,Small
C02461,Devi-Das,Contractor,R05,Small
C02462,Sarna Group,Government,R04,Small
C02463,Korpal Group,Government,R02,Medium
C02464,Mangat-Tiwari,Contractor,R04,Large
C02465,Chada LLC,Fleet,R04,Small
C02466,Sachdeva-Patel,Contractor,R04,Small
C02467,"Korpal, Doshi and Wagle",Fleet,R03,Medium
C02468,Kari-Devi,Contractor,R03,Small
C02469,Sachdev-Rout,Contractor,R02,Medium
C02470,Varty-Pathak,Fleet,R03,Medium
C02471,Savant and Sons,Fleet,R02,Large
C02472,Varughese Inc,Fleet,R05,Small
C02473,Nigam LLC,Government,R02,Medium
C02474,Gala-Saraf,Rental,R01,Small
C02475,Ramaswamy Inc,Fleet,R03,Medium
C02476,"Dora, Bhardwaj and Venkatesh",Rental,R04,Small
C02477,Saini-Ratti,Contractor,R03,Small
C02478,"Modi, Murthy and Padmanabhan",Fleet,R02,Small
C02479,Mammen PLC,Fleet,R03,Small
C02480,"Din, Raval and Sehgal",Contractor,R02,Medium
C02481,"Jha, Sathe and Pai",Government,R06,Medium
C02482,"Ravel, Hora and Mitra",Contractor,R06,Medium
C02483,Bansal PLC,Fleet,R03,Small
C02484,Ramakrishnan-Date,Fleet,R02,Medium
C02485,"Zachariah, Mander and Kala",Contractor,R05,Small
C02486,Vaidya PLC,Fleet,R01,Medium
C02487,Verma-Oak,Fleet,R03,Large
C02488,"Dutta, Bajaj and Bala",Fleet,R02,Small
C02489,"Kuruvilla, Khurana and Modi",Government,R06,Medium
C02490,"Sami, Tiwari and Choudhry",Rental,R01,Small
C02491,"Bhasin, Pradhan and Lad",Contractor,R03,Small
C02492,"Tripathi, Pandya and Dasgupta",Rental,R05,Small
C02493,Dash Group,Fleet,R03,Small
C02494,Ahluwalia-Setty,Contractor,R01,Medium
C02495,Keer-Walla,Fleet,R06,Small
C02496,"Kaur, Palla and Mistry",Contractor,R03,Small
C02497,Dey-Purohit,Rental,R04,Medium
C02498,"Kota, Cheema and Narang",Contractor,R02,Medium
C02499,"Hans, Patel and Sha",Contractor,R03,Large
C02500,Din Ltd,Contractor,R03,Medium
