service_job_id,machine_id,service_date,dealer_id,model_id,job_type,failure_code,downtime_days,labor_hours,service_cost_labor_inr,is_warranty,resolution_status
SJ0000281,MC00221,2023-06-13,D038,M01,Breakdown,F006,4,7.2,10800,1,Fixed
SJ0000282,MC01191,2023-06-13,D036,M03,Breakdown,F001,2,5.9,8260,1,Fixed
SJ0000283,MC01214,2023-06-13,D018,M04,Breakdown,F003,2,2.4,3600,1,Fixed
SJ0000284,MC01454,2023-06-13,D029,M02,Breakdown,F003,1,4.1,6150,1,Fixed
SJ0000285,MC00847,2023-06-14,D013,M01,Breakdown,F003,1,2.4,3120,1,Fixed
SJ0000286,MC00001,2023-06-15,D040,M02,Breakdown,F003,1,2.0,3000,1,Fixed
SJ0000287,MC00522,2023-06-15,D017,M02,Breakdown,F003,1,3.8,5700,1,Fixed
SJ0000288,MC01134,2023-06-15,D024,M02,Breakdown,F010,1,2.8,3920,1,Fixed
SJ0000289,MC01235,2023-06-15,D012,M06,Breakdown,F010,1,2.7,3510,1,Fixed
SJ0000290,MC01451,2023-06-15,D008,M06,Breakdown,F010,2,3.4,4760,1,Fixed
SJ0000291,MC00350,2023-06-16,D030,M01,Breakdown,F001,5,3.2,4160,1,Repeat
SJ0000292,MC00901,2023-06-16,D027,M02,Breakdown,F006,1,5.1,7650,1,Fixed
SJ0000293,MC01062,2023-06-16,D005,M04,Breakdown,F001,3,9.0,12600,1,Repeat
SJ0000294,MC00170,2023-06-17,D028,M01,Breakdown,F003,1,3.1,4030,1,Fixed
SJ0000295,MC00279,2023-06-17,D034,M02,Breakdown,F003,1,2.6,3380,1,Fixed
SJ0000296,MC00843,2023-06-17,D012,M02,Breakdown,F003,2,2.8,3640,1,Fixed
SJ0000297,MC01298,2023-06-17,D017,M01,Breakdown,F003,1,3.0,4500,1,Fixed
SJ0000298,MC00168,2023-06-18,D018,M02,Preventive,,0,2.9,4350,1,Fixed
SJ0000299,MC00168,2023-06-18,D018,M02,Inspection,,0,0.5,750,1,Fixed
SJ0000300,MC00546,2023-06-18,D026,M01,Breakdown,F010,1,3.1,4340,1,Fixed
SJ0000301,MC01430,2023-06-18,D022,M04,Breakdown,F003,2,2.4,3360,1,Fixed
SJ0000302,MC00390,2023-06-19,D023,M02,Breakdown,F003,1,1.9,2470,1,Fixed
SJ0000303,MC00429,2023-06-19,D001,M01,Breakdown,F009,3,1.5,2250,1,Fixed
SJ0000304,MC00822,2023-06-19,D016,M03,Breakdown,F009,4,3.7,4810,1,Fixed
SJ0000305,MC00945,2023-06-19,D027,M03,Breakdown,F003,1,2.5,3750,1,Fixed
SJ0000306,MC01265,2023-06-19,D013,M03,Breakdown,F008,8,4.4,5720,1,Repeat
SJ0000307,MC00387,2023-06-20,D014,M02,Preventive,,1,2.2,2860,1,Fixed
SJ0000308,MC00387,2023-06-20,D014,M02,Inspection,,0,2.0,2600,1,Fixed
SJ0000309,MC00820,2023-06-20,D034,M02,Breakdown,F001,3,4.6,5980,1,Fixed
SJ0000310,MC00898,2023-06-20,D035,M05,Breakdown,F001,5,5.4,7560,1,Repeat
SJ0000311,MC00262,2023-06-21,D010,M03,Breakdown,F010,1,2.8,4200,1,Fixed
SJ0000312,MC01108,2023-06-21,D005,M01,Preventive,,0,1.7,2380,1,Fixed
SJ0000313,MC01108,2023-06-21,D005,M01,Inspection,,0,2.3,3220,1,Fixed
SJ0000314,MC01084,2023-06-22,D030,M01,Breakdown,F008,6,5.7,7410,1,Fixed
SJ0000315,MC01480,2023-06-22,D032,M02,Preventive,,0,2.2,3300,1,Fixed
SJ0000316,MC00937,2023-06-23,D017,M03,Breakdown,F003,1,2.7,4050,1,Fixed
SJ0000317,MC00083,2023-06-24,D024,M04,Breakdown,F010,1,3.9,5460,1,Fixed
SJ0000318,MC00810,2023-06-24,D038,M06,Breakdown,F003,2,4.6,6900,1,Fixed
SJ0000319,MC00963,2023-06-24,D008,M05,Breakdown,F010,3,2.3,3220,1,Fixed
SJ0000320,MC01343,2023-06-24,D035,M01,Breakdown,F010,2,5.2,7280,1,Fixed
SJ0000321,MC00408,2023-06-25,D025,M02,Breakdown,F010,1,3.9,5460,1,Fixed
SJ0000322,MC00581,2023-06-25,D001,M03,Breakdown,F008,5,4.7,7050,1,Fixed
SJ0000323,MC00663,2023-06-25,D015,M06,Breakdown,F010,1,2.9,4060,1,Fixed
SJ0000324,MC01341,2023-06-25,D023,M05,Breakdown,F010,1,2.0,2600,1,Fixed
SJ0000325,MC01482,2023-06-25,D033,M01,Breakdown,F009,2,2.6,3900,1,Fixed
SJ0000326,MC00052,2023-06-26,D023,M05,Preventive,,1,3.7,4810,1,Fixed
SJ0000327,MC01227,2023-06-26,D017,M06,Breakdown,F010,1,3.9,5850,1,Fixed
SJ0000328,MC01462,2023-06-26,D012,M05,Preventive,,0,1.9,2470,1,Fixed
SJ0000329,MC01462,2023-06-26,D012,M05,Inspection,,0,0.5,650,1,Fixed
SJ0000330,MC00127,2023-06-27,D031,M02,Breakdown,F006,2,7.8,10140,1,Fixed
SJ0000331,MC00673,2023-06-27,D009,M02,Breakdown,F010,1,3.2,4480,1,Fixed
SJ0000332,MC00694,2023-06-27,D017,M01,Breakdown,F009,1,2.7,4050,1,Fixed
SJ0000333,MC00888,2023-06-27,D035,M01,Breakdown,F006,5,5.6,7840,1,Fixed
SJ0000334,MC00359,2023-06-28,D003,M01,Breakdown,F010,1,3.1,4650,1,Fixed
SJ0000335,MC00800,2023-06-28,D040,M01,Preventive,,0,2.0,3000,1,Fixed
SJ0000336,MC00800,2023-06-28,D040,M01,Inspection,,0,1.5,2250,1,Fixed
SJ0000337,MC00454,2023-06-29,D008,M01,Breakdown,F010,2,4.0,5600,1,Fixed
SJ0000338,MC01225,2023-06-29,D021,M01,Breakdown,F009,2,1.8,2520,1,Fixed
SJ0000339,MC01444,2023-06-29,D006,M03,Breakdown,F010,1,1.7,2380,1,Fixed
SJ0000340,MC01462,2023-06-29,D012,M05,Breakdown,F001,2,5.8,7540,1,Fixed
SJ0000341,MC01479,2023-06-29,D025,M04,Breakdown,F003,1,1.0,1400,1,Fixed
SJ0000342,MC01019,2023-06-30,D018,M05,Preventive,,1,3.6,5400,1,Fixed
SJ0000343,MC01034,2023-06-30,D028,M01,Breakdown,F010,1,1.9,2470,1,Fixed
SJ0000344,MC01277,2023-06-30,D029,M02,Breakdown,F010,1,4.9,7350,1,Fixed
SJ0000345,MC00198,2023-07-01,D001,M05,Preventive,,0,4.0,6000,1,Fixed
SJ0000346,MC00198,2023-07-01,D001,M05,Inspection,,0,1.5,2250,1,Fixed
SJ0000347,MC00387,2023-07-01,D014,M02,Breakdown,F010,1,4.4,5720,1,Fixed
SJ0000348,MC00516,2023-07-01,D022,M01,Breakdown,F003,1,3.7,5180,1,Fixed
SJ0000349,MC00532,2023-07-01,D006,M02,Preventive,,1,3.7,5180,1,Fixed
SJ0000350,MC01306,2023-07-01,D040,M06,Breakdown,F009,3,1.1,1650,1,Fixed
SJ0000351,MC00259,2023-07-02,D039,M03,Breakdown,F006,6,7.9,11060,1,Fixed
SJ0000352,MC00660,2023-07-02,D002,M05,Breakdown,F006,4,4.5,6300,1,Fixed
SJ0000353,MC00681,2023-07-02,D026,M03,Breakdown,F010,2,1.0,1400,1,Repeat
SJ0000354,MC01461,2023-07-02,D034,M03,Breakdown,F009,3,4.0,5200,1,Fixed
SJ0000355,MC00041,2023-07-03,D038,M02,Preventive,,0,1.0,1500,1,Fixed
SJ0000356,MC00702,2023-07-03,D027,M05,Breakdown,F009,1,3.8,5700,1,Fixed
SJ0000357,MC01105,2023-07-03,D019,M06,Breakdown,F003,2,1.6,2400,1,Repeat
SJ0000358,MC01264,2023-07-03,D022,M02,Breakdown,F001,3,7.5,10500,1,Fixed
SJ0000359,MC00241,2023-07-04,D018,M04,Breakdown,F009,1,2.2,3300,1,Fixed
SJ0000360,MC01360,2023-07-04,D024,M03,Breakdown,F010,1,1.7,2380,1,Fixed
SJ0000361,MC01486,2023-07-04,D022,M01,Breakdown,F009,3,4.1,5740,1,Fixed
SJ0000362,MC00698,2023-07-05,D039,M03,Breakdown,F010,1,5.2,7280,1,Fixed
SJ0000363,MC00890,2023-07-05,D007,M04,Breakdown,F009,2,2.6,3640,1,Fixed
SJ0000364,MC01054,2023-07-05,D021,M04,Breakdown,F008,6,5.8,8120,1,Fixed
SJ0000365,MC01084,2023-07-05,D030,M01,Breakdown,F008,4,6.6,8580,1,Fixed
SJ0000366,MC00069,2023-07-06,D028,M02,Breakdown,F010,2,2.1,2730,1,Fixed
SJ0000367,MC00758,2023-07-06,D010,M01,Breakdown,F006,2,5.4,8100,1,Fixed
SJ0000368,MC01468,2023-07-06,D003,M06,Breakdown,F008,4,4.3,6450,1,Fixed
SJ0000369,MC00635,2023-07-07,D019,M01,Breakdown,F008,4,3.0,4500,1,Repeat
SJ0000370,MC00677,2023-07-07,D004,M01,Breakdown,F010,1,3.2,4160,1,Fixed
SJ0000371,MC00857,2023-07-07,D003,M02,Breakdown,F006,5,7.3,10950,1,Repeat
SJ0000372,MC00224,2023-07-08,D020,M02,Breakdown,F010,1,2.9,4060,1,Fixed
SJ0000373,MC00429,2023-07-08,D001,M01,Breakdown,F003,1,3.6,5400,1,Fixed
SJ0000374,MC00810,2023-07-08,D038,M06,Breakdown,F003,1,3.7,5550,1,Fixed
SJ0000375,MC01094,2023-07-08,D015,M01,Breakdown,F003,2,3.9,5460,1,Fixed
SJ0000376,MC01264,2023-07-08,D022,M02,Preventive,,0,2.2,3080,1,Fixed
SJ0000377,MC00083,2023-07-09,D024,M04,Breakdown,F008,6,5.2,7280,1,Fixed
SJ0000378,MC00369,2023-07-09,D008,M05,Breakdown,F009,1,4.8,6720,1,Fixed
SJ0000379,MC00947,2023-07-09,D018,M04,Preventive,,1,3.4,5100,1,Fixed
SJ0000380,MC00974,2023-07-09,D022,M03,Breakdown,F009,4,1.0,1400,1,Fixed
SJ0000381,MC00988,2023-07-09,D015,M03,Breakdown,F010,2,2.4,3360,1,Repeat
SJ0000382,MC01238,2023-07-09,D002,M06,Breakdown,F010,1,3.0,4200,1,Fixed
SJ0000383,MC01251,2023-07-09,D005,M03,Breakdown,F006,4,7.1,9940,1,Fixed
SJ0000384,MC00243,2023-07-10,D028,M01,Breakdown,F003,1,2.3,2990,1,Fixed
SJ0000385,MC00273,2023-07-10,D011,M03,Breakdown,F003,1,4.2,5460,1,Fixed
SJ0000386,MC00727,2023-07-10,D004,M06,Breakdown,F006,6,4.9,6370,1,Fixed
SJ0000387,MC00817,2023-07-10,D031,M01,Breakdown,F009,3,2.9,3770,1,Fixed
SJ0000388,MC00857,2023-07-10,D003,M02,Breakdown,F010,1,3.5,5250,1,Fixed
SJ0000389,MC01088,2023-07-10,D034,M04,Breakdown,F003,1,3.0,3900,1,Fixed
SJ0000390,MC01164,2023-07-10,D019,M01,Preventive,,0,3.1,4650,1,Fixed
SJ0000391,MC01364,2023-07-10,D023,M01,Breakdown,F009,2,3.6,4680,1,Fixed
SJ0000392,MC01482,2023-07-10,D033,M01,Breakdown,F001,3,2.0,3000,1,Repeat
SJ0000393,MC00036,2023-07-11,D029,M05,Breakdown,F001,3,5.7,8550,1,Repeat
SJ0000394,MC00157,2023-07-11,D017,M01,Breakdown,F006,5,10.4,15600,1,Fixed
SJ0000395,MC00359,2023-07-11,D003,M01,Breakdown,F010,1,3.5,5250,1,Repeat
SJ0000396,MC00465,2023-07-11,D010,M03,Breakdown,F003,1,1.4,2100,1,Fixed
SJ0000397,MC00720,2023-07-11,D036,M06,Breakdown,F009,1,4.2,5880,1,Fixed
SJ0000398,MC00936,2023-07-11,D001,M03,Breakdown,F003,1,3.5,5250,1,Fixed
SJ0000399,MC01362,2023-07-11,D009,M01,Breakdown,F009,1,3.9,5460,1,Fixed
SJ0000400,MC00327,2023-07-12,D037,M03,Breakdown,F003,1,3.1,4030,1,Repeat
SJ0000401,MC00528,2023-07-12,D010,M05,Breakdown,F010,1,1.7,2550,1,Fixed
SJ0000402,MC00718,2023-07-12,D015,M04,Breakdown,F003,3,2.7,3780,1,Repeat
SJ0000403,MC00772,2023-07-12,D019,M05,Breakdown,F010,1,1.7,2550,1,Fixed
SJ0000404,MC01227,2023-07-12,D017,M06,Breakdown,F010,1,5.3,7950,1,Fixed
SJ0000405,MC01255,2023-07-12,D014,M05,Breakdown,F010,1,4.3,5590,1,Fixed
SJ0000406,MC00256,2023-07-13,D006,M06,Breakdown,F001,4,6.1,8540,1,Fixed
SJ0000407,MC00604,2023-07-13,D026,M05,Breakdown,F003,1,3.2,4480,1,Fixed
SJ0000408,MC00871,2023-07-13,D015,M03,Breakdown,F003,1,2.5,3500,1,Fixed
SJ0000409,MC00944,2023-07-13,D015,M04,Breakdown,F010,2,2.6,3640,1,Fixed
SJ0000410,MC00945,2023-07-13,D027,M03,Preventive,,0,2.6,3900,1,Fixed
SJ0000411,MC00945,2023-07-13,D027,M03,Inspection,,0,0.5,750,1,Fixed
SJ0000412,MC00853,2023-07-14,D032,M05,Preventive,,0,2.5,3750,1,Fixed
SJ0000413,MC01045,2023-07-14,D007,M02,Breakdown,F009,2,3.8,5320,1,Fixed
SJ0000414,MC01319,2023-07-14,D025,M03,Breakdown,F003,1,2.5,3500,1,Fixed
SJ0000415,MC00018,2023-07-15,D018,M01,Breakdown,F010,1,1.9,2850,1,Fixed
SJ0000416,MC00387,2023-07-15,D014,M02,Breakdown,F006,5,8.2,10660,1,Fixed
SJ0000417,MC00460,2023-07-15,D021,M04,Breakdown,F010,1,1.8,2520,1,Fixed
SJ0000418,MC00480,2023-07-15,D039,M01,Breakdown,F006,3,1.9,2660,1,Fixed
SJ0000419,MC00508,2023-07-15,D012,M03,Breakdown,F001,4,7.3,9490,1,Repeat
SJ0000420,MC00843,2023-07-15,D012,M02,Breakdown,F001,6,7.2,9360,1,Fixed
SJ0000421,MC00873,2023-07-15,D030,M01,Breakdown,F006,4,6.0,7800,1,Fixed
SJ0000422,MC00306,2023-07-16,D036,M05,Breakdown,F003,1,3.7,5180,1,Fixed
SJ0000423,MC00310,2023-07-16,D010,M06,Breakdown,F009,4,3.1,4650,1,Fixed
SJ0000424,MC00439,2023-07-16,D030,M04,Breakdown,F003,1,3.3,4290,1,Fixed
SJ0000425,MC00758,2023-07-16,D010,M01,Breakdown,F009,1,3.7,5550,1,Fixed
SJ0000426,MC00890,2023-07-16,D007,M04,Breakdown,F001,2,5.4,7560,1,Fixed
SJ0000427,MC00976,2023-07-16,D029,M02,Breakdown,F008,4,3.8,5700,1,Fixed
SJ0000428,MC01306,2023-07-16,D040,M06,Breakdown,F003,3,4.4,6600,1,Fixed
SJ0000429,MC00147,2023-07-17,D012,M01,Breakdown,F010,2,2.1,2730,1,Fixed
SJ0000430,MC00303,2023-07-17,D028,M01,Breakdown,F003,1,2.1,2730,1,Repeat
SJ0000431,MC00381,2023-07-17,D020,M03,Preventive,,0,3.9,5460,1,Fixed
SJ0000432,MC00381,2023-07-17,D020,M03,Inspection,,0,2.3,3220,1,Fixed
SJ0000433,MC00414,2023-07-17,D005,M01,Preventive,,0,3.5,4900,1,Fixed
SJ0000434,MC00833,2023-07-17,D025,M02,Breakdown,F001,1,4.9,6860,1,Fixed
SJ0000435,MC01393,2023-07-17,D022,M05,Breakdown,F010,1,2.1,2940,1,Fixed
SJ0000436,MC00168,2023-07-18,D018,M02,Breakdown,F003,1,4.1,6150,1,Fixed
SJ0000437,MC00536,2023-07-18,D022,M02,Preventive,,1,3.2,4480,1,Fixed
SJ0000438,MC01423,2023-07-18,D037,M01,Breakdown,F008,4,3.4,4420,1,Fixed
SJ0000439,MC00118,2023-07-19,D036,M01,Breakdown,F010,1,1.9,2660,1,Fixed
SJ0000440,MC00725,2023-07-19,D013,M03,Breakdown,F003,1,1.0,1300,1,Fixed
SJ0000441,MC00829,2023-07-19,D023,M05,Preventive,,0,3.0,3900,1,Fixed
SJ0000442,MC01480,2023-07-19,D032,M02,Breakdown,F008,2,5.0,7500,1,Repeat
SJ0000443,MC00233,2023-07-20,D034,M03,Breakdown,F008,5,6.3,8190,1,Fixed
SJ0000444,MC00329,2023-07-20,D014,M02,Breakdown,F009,2,2.9,3770,1,Fixed
SJ0000445,MC00604,2023-07-20,D026,M05,Breakdown,F003,1,1.8,2520,1,Fixed
SJ0000446,MC00830,2023-07-20,D033,M05,Breakdown,F001,3,5.3,7950,1,Fixed
SJ0000447,MC00909,2023-07-20,D001,M01,Breakdown,F001,3,8.0,12000,1,Fixed
SJ0000448,MC01046,2023-07-20,D002,M03,Breakdown,F009,3,1.8,2520,1,Fixed
SJ0000449,MC00127,2023-07-21,D031,M02,Breakdown,F009,1,3.9,5070,1,Repeat
SJ0000450,MC00350,2023-07-21,D030,M01,Preventive,,1,1.8,2340,1,Fixed
SJ0000451,MC00810,2023-07-21,D038,M06,Breakdown,F008,5,10.8,16200,1,Fixed
SJ0000452,MC00853,2023-07-21,D032,M05,Breakdown,F003,1,1.7,2550,1,Fixed
SJ0000453,MC00056,2023-07-22,D035,M04,Breakdown,F001,4,2.9,4060,1,Fixed
SJ0000454,MC00273,2023-07-22,D011,M03,Breakdown,F009,1,3.2,4160,1,Fixed
SJ0000455,MC00410,2023-07-22,D022,M01,Breakdown,F010,1,5.1,7140,1,Fixed
SJ0000456,MC01046,2023-07-22,D002,M03,Breakdown,F003,4,1.9,2660,1,Repeat
SJ0000457,MC01298,2023-07-22,D017,M01,Breakdown,F001,2,5.3,7950,1,Repeat
SJ0000458,MC00392,2023-07-23,D002,M05,Breakdown,F010,1,1.5,2100,1,Fixed
SJ0000459,MC00777,2023-07-23,D016,M03,Preventive,,0,4.1,5330,1,Fixed
SJ0000460,MC00777,2023-07-23,D016,M03,Inspection,,0,1.9,2470,1,Fixed
SJ0000461,MC01094,2023-07-23,D015,M01,Breakdown,F003,2,4.2,5880,1,Fixed
SJ0000462,MC01353,2023-07-23,D017,M06,Breakdown,F003,1,1.0,1500,1,Fixed
SJ0000463,MC01364,2023-07-23,D023,M01,Breakdown,F010,3,3.5,4550,1,Fixed
SJ0000464,MC00975,2023-07-24,D011,M01,Breakdown,F003,3,2.3,2990,1,Repeat
SJ0000465,MC01075,2023-07-24,D024,M01,Breakdown,F003,1,3.0,4200,1,Repeat
SJ0000466,MC01102,2023-07-24,D020,M03,Breakdown,F009,1,4.6,6440,1,Fixed
SJ0000467,MC00083,2023-07-25,D024,M04,Preventive,,0,4.2,5880,1,Fixed
SJ0000468,MC00083,2023-07-25,D024,M04,Inspection,,0,1.9,2660,1,Fixed
SJ0000469,MC00243,2023-07-25,D028,M01,Breakdown,F003,1,3.9,5070,1,Fixed
SJ0000470,MC00322,2023-07-25,D039,M03,Preventive,,1,3.8,5320,1,Fixed
SJ0000471,MC00322,2023-07-25,D039,M03,Inspection,,0,0.7,980,1,Fixed
SJ0000472,MC00412,2023-07-25,D025,M05,Breakdown,F009,1,3.6,5040,1,Fixed
SJ0000473,MC00681,2023-07-25,D026,M03,Breakdown,F006,3,4.1,5740,1,Fixed
SJ0000474,MC00844,2023-07-25,D016,M05,Preventive,,0,1.1,1430,1,Fixed
SJ0000475,MC01319,2023-07-25,D025,M03,Breakdown,F001,2,13.4,18760,1,Fixed
SJ0000476,MC00652,2023-07-26,D028,M06,Breakdown,F010,1,5.0,6500,1,Fixed
SJ0000477,MC00890,2023-07-26,D007,M04,Breakdown,F003,1,2.6,3640,1,Fixed
SJ0000478,MC01062,2023-07-26,D005,M04,Breakdown,F010,1,3.8,5320,1,Fixed
SJ0000479,MC01071,2023-07-26,D010,M03,Breakdown,F009,4,1.5,2250,1,Fixed
SJ0000480,MC01450,2023-07-26,D033,M01,Breakdown,F010,4,2.7,4050,1,Repeat
SJ0000481,MC00339,2023-07-27,D031,M03,Breakdown,F010,1,3.0,3900,1,Fixed
SJ0000482,MC00412,2023-07-27,D025,M05,Breakdown,F003,1,1.8,2520,1,Fixed
SJ0000483,MC00652,2023-07-27,D028,M06,Breakdown,F009,1,4.0,5200,1,Fixed
SJ0000484,MC00702,2023-07-27,D027,M05,Breakdown,F006,4,5.3,7950,1,Fixed
SJ0000485,MC01270,2023-07-27,D009,M04,Breakdown,F001,4,4.2,5880,1,Fixed
SJ0000486,MC01407,2023-07-27,D032,M02,Breakdown,F009,2,1.5,2250,1,Fixed
SJ0000487,MC00619,2023-07-28,D033,M02,Breakdown,F003,3,4.5,6750,1,Fixed
SJ0000488,MC00883,2023-07-28,D003,M04,Breakdown,F008,4,3.0,4500,1,Repeat
SJ0000489,MC00118,2023-07-29,D036,M01,Preventive,,1,5.1,7140,1,Fixed
SJ0000490,MC00118,2023-07-29,D036,M01,Inspection,,0,2.4,3360,1,Fixed
SJ0000491,MC00566,2023-07-29,D001,M03,Breakdown,F009,1,1.2,1800,1,Fixed
SJ0000492,MC00816,2023-07-29,D005,M01,Breakdown,F003,2,5.4,7560,1,Fixed
SJ0000493,MC01077,2023-07-29,D019,M03,Breakdown,F010,1,3.8,5700,1,Fixed
SJ0000494,MC00009,2023-07-30,D012,M03,Breakdown,F003,3,3.6,4680,1,Fixed
SJ0000495,MC00706,2023-07-30,D031,M01,Breakdown,F010,2,3.2,4160,1,Fixed
SJ0000496,MC00768,2023-07-30,D021,M01,Breakdown,F003,3,1.9,2660,1,Fixed
SJ0000497,MC00023,2023-07-31,D033,M05,Breakdown,F001,4,8.0,12000,1,Fixed
SJ0000498,MC00457,2023-07-31,D037,M03,Breakdown,F010,2,5.5,7150,1,Fixed
SJ0000499,MC00800,2023-07-31,D040,M01,Breakdown,F010,1,3.0,4500,1,Fixed
SJ0000500,MC00888,2023-07-31,D035,M01,Breakdown,F010,3,2.5,3500,1,Fixed
SJ0000501,MC00947,2023-07-31,D018,M04,Breakdown,F008,2,7.5,11250,1,Fixed
SJ0000502,MC01165,2023-07-31,D009,M01,Breakdown,F003,1,1.0,1400,1,Fixed
SJ0000503,MC01298,2023-07-31,D017,M01,Breakdown,F008,4,4.0,6000,1,Fixed
SJ0000504,MC01451,2023-07-31,D008,M06,Breakdown,F003,1,3.6,5040,1,Fixed
SJ0000505,MC00280,2023-08-01,D024,M03,Breakdown,F003,1,1.0,1400,1,Fixed
SJ0000506,MC00873,2023-08-01,D030,M01,Breakdown,F003,2,3.3,4290,1,Fixed
SJ0000507,MC01046,2023-08-01,D002,M03,Breakdown,F010,3,1.8,2520,1,Fixed
SJ0000508,MC01155,2023-08-01,D034,M03,Preventive,,0,1.0,1300,1,Fixed
SJ0000509,MC01292,2023-08-01,D039,M03,Breakdown,F003,2,3.1,4340,1,Fixed
SJ0000510,MC01479,2023-08-01,D025,M04,Breakdown,F003,2,3.6,5040,1,Repeat
SJ0000511,MC01481,2023-08-01,D038,M04,Breakdown,F008,4,7.9,11850,1,Fixed
SJ0000512,MC00439,2023-08-02,D030,M04,Breakdown,F009,1,3.5,4550,1,Fixed
SJ0000513,MC00681,2023-08-02,D026,M03,Breakdown,F003,1,3.9,5460,1,Repeat
SJ0000514,MC01088,2023-08-02,D034,M04,Preventive,,0,3.2,4160,1,Fixed
SJ0000515,MC01088,2023-08-02,D034,M04,Inspection,,0,1.8,2340,1,Fixed
SJ0000516,MC01284,2023-08-02,D025,M01,Breakdown,F001,4,3.4,4760,1,Repeat
SJ0000517,MC00258,2023-08-03,D028,M04,Preventive,,0,1.4,1820,1,Fixed
SJ0000518,MC00272,2023-08-03,D040,M06,Breakdown,F009,1,3.5,5250,1,Fixed
SJ0000519,MC00768,2023-08-03,D021,M01,Breakdown,F009,2,4.7,6580,1,Fixed
SJ0000520,MC01449,2023-08-03,D017,M04,Breakdown,F003,2,4.9,7350,1,Repeat
SJ0000521,MC00462,2023-08-04,D010,M03,Preventive,,1,4.5,6750,1,Fixed
SJ0000522,MC00583,2023-08-04,D021,M06,Breakdown,F003,2,2.5,3500,1,Fixed
SJ0000523,MC00888,2023-08-04,D035,M01,Breakdown,F003,1,3.5,4900,1,Fixed
SJ0000524,MC01112,2023-08-04,D014,M06,Breakdown,F010,2,1.6,2080,1,Fixed
SJ0000525,MC01113,2023-08-04,D023,M03,Breakdown,F010,1,4.6,5980,1,Fixed
SJ0000526,MC01359,2023-08-04,D021,M01,Breakdown,F010,1,3.2,4480,1,Fixed
SJ0000527,MC00138,2023-08-06,D037,M01,Breakdown,F010,1,4.6,5980,1,Repeat
SJ0000528,MC00001,2023-08-07,D040,M02,Breakdown,F003,1,4.7,7050,1,Fixed
SJ0000529,MC00196,2023-08-07,D004,M04,Breakdown,F001,3,5.5,7150,1,Fixed
SJ0000530,MC00618,2023-08-07,D002,M01,Breakdown,F010,1,2.2,3080,1,Fixed
SJ0000531,MC00816,2023-08-07,D005,M01,Breakdown,F010,1,3.0,4200,1,Fixed
SJ0000532,MC00833,2023-08-07,D025,M02,Preventive,,0,3.1,4340,1,Fixed
SJ0000533,MC00883,2023-08-07,D003,M04,Preventive,,1,1.0,1500,1,Fixed
SJ0000534,MC00883,2023-08-07,D003,M04,Inspection,,0,1.3,1950,1,Fixed
SJ0000535,MC01111,2023-08-07,D026,M06,Breakdown,F006,4,5.6,7840,1,Fixed
SJ0000536,MC01235,2023-08-07,D012,M06,Breakdown,F009,1,4.8,6240,1,Fixed
SJ0000537,MC01265,2023-08-07,D013,M03,Preventive,,0,1.9,2470,1,Fixed
SJ0000538,MC00718,2023-08-08,D015,M04,Breakdown,F010,1,4.9,6860,1,Fixed
SJ0000539,MC00880,2023-08-08,D038,M03,Breakdown,F009,1,2.9,4350,1,Repeat
SJ0000540,MC01500,2023-08-08,D034,M03,Preventive,,0,4.7,6110,1,Fixed
SJ0000541,MC00189,2023-08-09,D001,M01,Breakdown,F010,2,4.1,6150,1,Fixed
SJ0000542,MC00299,2023-08-09,D025,M01,Breakdown,F010,1,4.0,5600,1,Fixed
SJ0000543,MC01265,2023-08-09,D013,M03,Breakdown,F010,2,3.2,4160,1,Fixed
SJ0000544,MC01481,2023-08-09,D038,M04,Breakdown,F003,1,1.8,2700,1,Fixed
SJ0000545,MC00023,2023-08-10,D033,M05,Preventive,,0,4.1,6150,1,Fixed
SJ0000546,MC00023,2023-08-10,D033,M05,Inspection,,0,0.5,750,1,Fixed
SJ0000547,MC00196,2023-08-10,D004,M04,Breakdown,F009,1,3.4,4420,1,Fixed
SJ0000548,MC00250,2023-08-10,D006,M01,Preventive,,0,3.2,4480,1,Fixed
SJ0000549,MC00387,2023-08-10,D014,M02,Breakdown,F009,2,4.3,5590,1,Fixed
SJ0000550,MC00564,2023-08-10,D028,M01,Preventive,,0,3.0,3900,1,Fixed
SJ0000551,MC00963,2023-08-10,D008,M05,Breakdown,F008,3,5.6,7840,1,Fixed
SJ0000552,MC01326,2023-08-10,D027,M06,Breakdown,F009,3,3.0,4500,1,Fixed
SJ0000553,MC00102,2023-08-11,D031,M05,Breakdown,F003,1,5.8,7540,1,Fixed
SJ0000554,MC00280,2023-08-11,D024,M03,Breakdown,F009,3,3.3,4620,1,Fixed
SJ0000555,MC00619,2023-08-11,D033,M02,Preventive,,0,3.1,4650,1,Fixed
SJ0000556,MC01185,2023-08-11,D031,M01,Breakdown,F010,2,5.7,7410,1,Fixed
SJ0000557,MC01360,2023-08-11,D024,M03,Preventive,,0,1.6,2240,1,Fixed
SJ0000558,MC00431,2023-08-12,D036,M01,Breakdown,F010,3,5.7,7980,1,Fixed
SJ0000559,MC00542,2023-08-12,D023,M03,Breakdown,F009,3,3.9,5070,1,Fixed
SJ0000560,MC00743,2023-08-12,D015,M04,Preventive,,1,3.5,4900,1,Fixed
SJ0000561,MC00789,2023-08-12,D034,M03,Breakdown,F010,1,1.0,1300,1,Fixed
SJ0000562,MC01122,2023-08-12,D035,M06,Preventive,,1,2.5,3500,1,Fixed
